player_id,balls,runs,fours,sixes,dismissals,innings_count,balls_powerplay,runs_powerplay,balls_middle_bat,runs_middle_bat,balls_death_bat,runs_death_bat,sr_overall_bat,sr_powerplay,sr_middle,sr_death,boundary_pct_overall,not_out_rate,balls_bowled,runs_conceded,wickets,overs_bowled,balls_pp,runs_pp,wickets_pp,balls_middle_bowl,runs_middle_bowl,wickets_middle,balls_death_bowl,runs_death_bowl,wickets_death,pace_count,spin_count,eco_overall,eco_pp,eco_middle,eco_death,sr_overall_bowl,wk_rate,pct_pace,player_name,bowling_type,batting_type,wicket_keeper,date_of_birth,striker_name,batting_impact_score,bowler_name,bowling_impact_score,pct_death_balls_bat,pct_death_balls_bowl,batting_role,bowling_role,combined_impact
39374,5.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Muhammad Zohaib,Right-arm offbreak,Left-hand bat,0,05/10/98,,,,,0.0,0.0,Batter,MiddleOvers,
4007,45.0,55.0,0.0,0.0,0.0,4.0,45.0,55.0,0.0,0.0,0.0,0.0,122.22222222222223,122.22222222222223,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Ryan Rickelton,,Left-hand bat,1,11/07/96,,,,,0.0,0.0,Batter,MiddleOvers,
403,23.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,15.0,12.0,86.95652173913044,0.0,100.0,80.0,0.0,1.0,30.0,61.0,0.0,5.0,12.0,24.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,30.0,0.0,12.2,12.0,12.333333333333332,0.0,0.0,0.0,1.0,Umesh Yadav,Right-arm fast-medium,Right-hand bat,0,25/10/87,,,,,0.0,0.0,Batter,Powerplay,
4101,71.0,56.0,0.0,0.0,0.0,8.0,5.0,1.0,24.0,22.0,42.0,33.0,78.87323943661971,20.0,91.66666666666666,78.57142857142857,0.0,1.0,174.0,172.0,0.0,29.0,39.0,22.0,0.0,116.0,132.0,0.0,19.0,18.0,0.0,0.0,174.0,5.931034482758621,3.3846153846153846,6.827586206896552,5.684210526315789,0.0,0.0,0.0,Mitchell Santner,Slow left-arm orthodox,Left-hand bat,0,04/02/92,,,,,0.0,0.0,Batter,Spin,
4106,121.0,158.0,0.0,0.0,0.0,8.0,31.0,39.0,66.0,63.0,24.0,56.0,130.57851239669424,125.80645161290323,95.45454545454545,233.33333333333334,0.0,1.0,13.0,14.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,13.0,0.0,6.461538461538462,0.0,0.0,6.461538461538462,0.0,0.0,1.0,Daryl Joseph Mitchell,Right-arm medium,Right-hand bat,0,20/05/91,,,,,0.0,0.0,Batter,MiddleOvers,
4111,20.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,13.0,14.0,80.0,0.0,28.57142857142857,107.6923076923077,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Khushdil Shah,Slow left-arm orthodox,Left-hand bat,0,07/02/95,,,,,0.0,0.0,Batter,MiddleOvers,
4117,602.0,703.0,0.0,0.0,0.0,27.0,358.0,362.0,220.0,305.0,24.0,36.0,116.77740863787376,101.1173184357542,138.63636363636365,150.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Ishan Kishan,Right-arm Leg-Break,Left-hand bat,1,18/07/98,,,,,0.0,0.0,Batter,MiddleOvers,
4201,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,1.0,48.0,77.0,0.0,8.0,24.0,19.0,0.0,6.0,14.0,0.0,18.0,44.0,0.0,48.0,0.0,9.625,4.75,14.0,14.666666666666668,0.0,0.0,1.0,Fareed Malik,Left-arm fast-medium,Left-hand bat,0,01/02/95,,,,,0.0,0.0,Batter,Powerplay,
4219,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,75.0,0.0,1.0,13.0,14.0,0.0,2.1,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.461538461538462,6.461538461538462,0.0,0.0,0.0,0.0,0.0,Krunal Pandya,Slow left-arm orthodox,Left-hand bat,0,24/03/91,,,,,0.0,0.0,Batter,Powerplay,
4221,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,66.66666666666666,0.0,0.0,66.66666666666666,0.0,1.0,24.0,36.0,0.0,4.0,6.0,14.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,14.0,7.333333333333334,0.0,0.0,0.0,0.0,Chris Green,Right-arm offbreak,Right-hand bat,0,01/10/93,,,,,0.0,0.0,Batter,Spin,
4237,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,100.0,0.0,100.0,100.0,0.0,1.0,128.0,180.0,0.0,21.2,0.0,0.0,0.0,112.0,154.0,0.0,16.0,26.0,0.0,0.0,128.0,8.4375,0.0,8.25,9.75,0.0,0.0,0.0,Tabraiz Shamsi,Left-arm Chinaman,Right-hand bat,0,18/02/90,,,,,0.0,0.0,Batter,Spin,
4246,30.0,15.0,0.0,0.0,0.0,2.0,4.0,3.0,11.0,3.0,15.0,9.0,50.0,75.0,27.27272727272727,60.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Nitish Rana,Right-arm offbreak,Left-hand bat,0,27/12/93,,,,,0.0,0.0,Batter,MiddleOvers,
4260,137.0,198.0,0.0,0.0,0.0,9.0,16.0,8.0,108.0,167.0,13.0,23.0,144.52554744525548,50.0,154.62962962962962,176.9230769230769,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Heinrich Klaasen,Right-arm offbreak,Right-hand bat,1,30/07/91,,,,,0.0,0.0,Batter,MiddleOvers,
4288,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Navdeep Saini,Right-arm Fast,Right-hand bat,0,23/11/92,,,,,0.0,0.0,Batter,MiddleOvers,
4369,46.0,75.0,0.0,0.0,0.0,3.0,15.0,27.0,26.0,37.0,5.0,11.0,163.04347826086956,180.0,142.30769230769232,220.00000000000003,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Shai Hope,,Right-hand bat,1,10/11/93,,,,,0.0,0.0,Batter,MiddleOvers,
4373,19.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,8.0,42.10526315789473,0.0,0.0,42.10526315789473,0.0,1.0,92.0,155.0,0.0,15.2,31.0,62.0,0.0,37.0,53.0,0.0,24.0,40.0,0.0,92.0,0.0,10.108695652173912,12.0,8.594594594594595,10.0,0.0,0.0,1.0,Mustafizur Rahman,Left-arm fast-medium,Left-hand bat,0,06/09/95,,,,,0.0,0.0,Batter,Powerplay,
4391,102.0,131.0,0.0,0.0,0.0,8.0,16.0,24.0,60.0,58.0,26.0,49.0,128.4313725490196,150.0,96.66666666666667,188.46153846153845,0.0,1.0,69.0,128.0,0.0,11.3,6.0,13.0,0.0,50.0,96.0,0.0,13.0,19.0,0.0,0.0,69.0,11.130434782608695,13.0,11.52,8.769230769230768,0.0,0.0,0.0,Liam Livingstone,Right-arm Leg-Break,Right-hand bat,0,04/08/93,,,,,0.0,0.0,Batter,Spin,
4409,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,1.0,33.0,41.0,0.0,5.3,13.0,15.0,0.0,13.0,16.0,0.0,7.0,10.0,0.0,33.0,0.0,7.454545454545455,6.9230769230769225,7.384615384615385,8.571428571428571,0.0,0.0,1.0,Sam Curran,Left-arm medium-fast,Left-hand bat,0,03/06/98,,,,,0.0,0.0,Batter,Powerplay,
4460,,,,,,,,,,,,,,,,,,,39.0,56.0,0.0,6.3,0.0,0.0,0.0,39.0,56.0,0.0,0.0,0.0,0.0,0.0,39.0,8.615384615384615,0.0,8.615384615384615,0.0,0.0,0.0,0.0,Jeffrey Vandersay,Right-arm Leg-Break,Right-hand bat,0,05/02/90,,,,,0.0,0.0,Batter,Spin,
4489,,,,,,,,,,,,,,,,,,,76.0,155.0,0.0,12.4,19.0,48.0,0.0,25.0,57.0,0.0,32.0,50.0,0.0,76.0,0.0,12.236842105263158,15.157894736842104,13.68,9.375,0.0,0.0,1.0,Prasidh Krishna,Right-arm medium-fast,Right-hand bat,0,18/02/96,,,,,0.0,0.0,Batter,MiddleOvers,
4499,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,50.0,0.0,1.0,25.0,34.0,0.0,4.1,18.0,19.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,25.0,0.0,8.16,6.333333333333334,0.0,12.857142857142858,0.0,0.0,1.0,Saqib Mahmood,Right-arm fast-medium,Right-hand bat,0,25/02/97,,,,,0.0,0.0,Batter,Powerplay,
4641,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,3.0,40.0,0.0,50.0,37.5,0.0,1.0,76.0,119.0,0.0,12.4,35.0,38.0,0.0,13.0,25.0,0.0,28.0,56.0,0.0,76.0,0.0,9.394736842105264,6.514285714285714,11.538461538461538,12.0,0.0,0.0,1.0,Lungi Ngidi,Right-arm Fast,Right-hand bat,0,29/03/96,,,,,0.0,0.0,Batter,Powerplay,
4658,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,66.66666666666666,0.0,0.0,66.66666666666666,0.0,1.0,24.0,34.0,0.0,4.0,12.0,28.0,0.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,24.0,8.5,14.0,3.0,3.0,0.0,0.0,0.0,Nasum Ahmed,Slow left-arm orthodox,Left-hand bat,0,05/12/94,,,,,0.0,0.0,Batter,Powerplay,
4692,19.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,15.0,20.0,105.26315789473684,0.0,0.0,133.33333333333331,0.0,1.0,139.0,213.0,0.0,23.1,56.0,89.0,0.0,39.0,56.0,0.0,44.0,68.0,0.0,139.0,0.0,9.194244604316546,9.535714285714285,8.615384615384615,9.272727272727273,0.0,0.0,1.0,Lockie Ferguson,Right-arm Fast,Right-hand bat,0,13/06/91,,,,,0.0,0.0,Batter,Powerplay,
47,378.0,514.0,0.0,0.0,0.0,16.0,128.0,161.0,166.0,200.0,84.0,153.0,135.97883597883597,125.78125,120.48192771084338,182.14285714285714,0.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,Virat Kohli,Right-arm medium,Right-hand bat,0,03/11/88,,,,,0.0,0.0,Batter,MiddleOvers,
4703,353.0,439.0,0.0,0.0,0.0,24.0,76.0,98.0,177.0,198.0,100.0,143.0,124.36260623229462,128.94736842105263,111.86440677966101,143.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Rishabh Pant,,Left-hand bat,1,04/10/97,,,,,0.0,0.0,Batter,MiddleOvers,
4708,282.0,415.0,0.0,0.0,0.0,19.0,24.0,31.0,141.0,185.0,117.0,199.0,147.16312056737587,129.16666666666669,131.20567375886526,170.0854700854701,0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Rinku Singh,Right-arm offbreak,Left-hand bat,0,12/10/97,,,,,0.0,0.0,Batter,Spin,
4722,19.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,15.0,0.0,0.0,78.94736842105263,0.0,78.94736842105263,0.0,0.0,1.0,24.0,33.0,0.0,4.0,0.0,0.0,0.0,18.0,22.0,0.0,6.0,11.0,0.0,0.0,24.0,8.25,0.0,7.333333333333334,11.0,0.0,0.0,0.0,Rashid Khan,Right-arm Leg-Break,Right-hand bat,0,20/09/98,,,,,0.0,0.0,Batter,Spin,
4736,133.0,196.0,0.0,0.0,0.0,8.0,37.0,34.0,88.0,146.0,8.0,16.0,147.36842105263156,91.8918918918919,165.9090909090909,200.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Josh Inglis,,Right-hand bat,1,04/03/95,,,,,0.0,0.0,Batter,MiddleOvers,
4755,207.0,296.0,0.0,0.0,0.0,12.0,18.0,8.0,147.0,220.0,42.0,68.0,142.99516908212559,44.44444444444444,149.65986394557825,161.9047619047619,0.0,1.0,172.0,235.0,0.0,28.4,12.0,12.0,0.0,132.0,167.0,0.0,28.0,56.0,0.0,172.0,0.0,8.19767441860465,6.0,7.590909090909091,12.0,0.0,0.0,1.0,Shivam Dube,Right-arm medium,Left-hand bat,0,26/06/93,,,,,0.0,0.0,Batter,MiddleOvers,
4773,13.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,13.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Jaker Ali Anik,Left-arm medium,Right-hand bat,1,22/02/98,,,,,0.0,0.0,Batter,MiddleOvers,
4780,52.0,69.0,0.0,0.0,0.0,1.0,16.0,19.0,29.0,46.0,7.0,4.0,132.69230769230768,118.75,158.6206896551724,57.14285714285714,0.0,1.0,12.0,7.0,0.0,2.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,Mohammad Saif Hassan,Right-arm offbreak,Right-hand bat,0,30/10/98,,,,,0.0,0.0,Batter,Spin,
479,45.0,44.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,39.0,38.0,97.77777777777777,0.0,100.0,97.43589743589743,0.0,1.0,104.0,130.0,0.0,17.2,0.0,0.0,0.0,90.0,113.0,0.0,14.0,17.0,0.0,0.0,104.0,7.5,0.0,7.533333333333333,7.285714285714285,0.0,0.0,0.0,Adil Rashid,Right-arm Leg-Break,Right-hand bat,0,17/02/88,,,,,0.0,0.0,Batter,Spin,
4790,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,75.0,0.0,1.0,51.0,100.0,0.0,8.3,24.0,35.0,0.0,13.0,29.0,0.0,14.0,36.0,0.0,51.0,0.0,11.76470588235294,8.75,13.384615384615385,15.42857142857143,0.0,0.0,1.0,Lutho Sipamla,Right-arm Fast,Right-hand bat,0,12/05/98,,,,,0.0,0.0,Batter,Powerplay,
4816,,,,,,,,,,,,,,,,,,,24.0,21.0,0.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,24.0,0.0,5.25,7.384615384615385,0.0,2.727272727272727,0.0,0.0,1.0,Khaleel Ahmed,Left-arm medium,Right-hand bat,0,05/12/97,,,,,0.0,0.0,Batter,Powerplay,
4823,126.0,179.0,0.0,0.0,0.0,9.0,0.0,0.0,68.0,88.0,58.0,91.0,142.06349206349208,0.0,129.41176470588235,156.89655172413794,0.0,1.0,185.0,193.0,0.0,30.5,66.0,57.0,0.0,80.0,100.0,0.0,39.0,36.0,0.0,0.0,185.0,6.2594594594594595,5.181818181818182,7.5,5.538461538461538,0.0,0.0,0.0,Washington Sundar,Right-arm offbreak,Left-hand bat,0,04/10/99,,,,,0.0,0.0,Batter,Powerplay,
4837,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,18.181818181818183,0.0,0.0,18.181818181818183,0.0,1.0,200.0,276.0,0.0,33.2,100.0,123.0,0.0,46.0,83.0,0.0,54.0,70.0,0.0,200.0,0.0,8.28,7.38,10.826086956521738,7.777777777777778,0.0,0.0,1.0,Obed McCoy,Left-arm fast-medium,Left-hand bat,0,04/01/97,,,,,0.0,0.0,Batter,Powerplay,
4838,25.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,19.0,17.0,76.0,0.0,33.33333333333333,89.47368421052632,0.0,1.0,29.0,43.0,0.0,4.5,15.0,21.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,8.896551724137932,8.399999999999999,9.428571428571429,0.0,0.0,0.0,1.0,Keemo Paul,Right-arm fast-medium,Right-hand bat,0,21/02/98,,,,,0.0,0.0,Batter,Powerplay,
4840,27.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,22.0,23.0,85.18518518518519,0.0,0.0,104.54545454545455,0.0,1.0,95.0,159.0,0.0,15.5,24.0,59.0,0.0,45.0,74.0,0.0,26.0,26.0,0.0,95.0,0.0,10.042105263157895,14.75,9.866666666666667,6.0,0.0,0.0,1.0,Odean Smith,Right-arm fast-medium,Right-hand bat,0,01/11/96,,,,,0.0,0.0,Batter,Powerplay,
4847,47.0,52.0,0.0,0.0,0.0,5.0,47.0,52.0,0.0,0.0,0.0,0.0,110.63829787234043,110.63829787234043,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Finn Allen,,Right-hand bat,1,22/04/99,,,,,0.0,0.0,Batter,MiddleOvers,
4853,109.0,124.0,0.0,0.0,0.0,8.0,24.0,9.0,79.0,106.0,6.0,9.0,113.76146788990826,37.5,134.17721518987344,150.0,0.0,1.0,25.0,16.0,0.0,4.1,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.84,0.0,3.84,0.0,0.0,0.0,0.0,Glenn Phillips,Right-arm offbreak,Right-hand bat,1,06/12/96,,,,,0.0,0.0,Batter,Spin,
4854,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,87.5,0.0,0.0,87.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Rachin Ravindra,Slow left-arm orthodox,Left-hand bat,0,18/11/99,,,,,0.0,0.0,Batter,MiddleOvers,
487,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,50.0,0.0,1.0,30.0,39.0,0.0,5.0,12.0,13.0,0.0,12.0,16.0,0.0,6.0,10.0,0.0,30.0,0.0,7.800000000000001,6.5,8.0,10.0,0.0,0.0,1.0,Isuru Udana,Left-arm medium-fast,Right-hand bat,0,17/02/88,,,,,0.0,0.0,Batter,Powerplay,
4895,162.0,190.0,0.0,0.0,0.0,12.0,24.0,16.0,101.0,138.0,37.0,36.0,117.28395061728396,66.66666666666666,136.63366336633663,97.2972972972973,0.0,1.0,12.0,18.0,0.0,2.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,Charith Asalanka,Right-arm offbreak,Left-hand bat,0,29/06/97,,,,,0.0,0.0,Batter,Spin,
4900,49.0,64.0,0.0,0.0,0.0,9.0,0.0,0.0,38.0,59.0,11.0,5.0,130.6122448979592,0.0,155.26315789473685,45.45454545454545,0.0,1.0,249.0,330.0,0.0,41.3,25.0,46.0,0.0,181.0,241.0,0.0,43.0,43.0,0.0,0.0,249.0,7.951807228915663,11.040000000000001,7.988950276243094,6.0,0.0,0.0,0.0,Wanindu Hasaranga,Right-arm Leg-Break,Right-hand bat,0,29/07/97,,,,,0.0,0.0,Batter,Spin,
49003,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,71.42857142857143,0.0,71.42857142857143,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Hasan Nawaz,Right-arm offbreak,Right-hand bat,0,21/08/02,,,,,0.0,0.0,Batter,MiddleOvers,
4901,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,50.0,0.0,1.0,50.0,84.0,0.0,8.2,24.0,40.0,0.0,13.0,22.0,0.0,13.0,22.0,0.0,50.0,0.0,10.08,10.0,10.153846153846153,10.153846153846153,0.0,0.0,1.0,Asitha Fernando,Right-arm medium-fast,Right-hand bat,0,30/07/97,,,,,0.0,0.0,Batter,Powerplay,
4902,57.0,50.0,0.0,0.0,0.0,4.0,54.0,49.0,3.0,1.0,0.0,0.0,87.71929824561403,90.74074074074075,33.33333333333333,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Avishka Fernando,Right-arm medium-fast,Right-hand bat,0,05/04/98,,,,,0.0,0.0,Batter,MiddleOvers,
4903,,,,,,,,,,,,,,,,,,,69.0,109.0,0.0,11.3,31.0,42.0,0.0,26.0,39.0,0.0,12.0,28.0,0.0,69.0,0.0,9.478260869565217,8.129032258064516,9.0,14.0,0.0,0.0,1.0,Lahiru Kumara,Right-arm Fast,Left-hand bat,0,13/02/97,,,,,0.0,0.0,Batter,Powerplay,
4904,43.0,43.0,0.0,0.0,0.0,5.0,1.0,1.0,24.0,27.0,18.0,15.0,100.0,100.0,112.5,83.33333333333334,0.0,1.0,24.0,33.0,0.0,4.0,0.0,0.0,0.0,18.0,22.0,0.0,6.0,11.0,0.0,0.0,24.0,8.25,0.0,7.333333333333334,11.0,0.0,0.0,0.0,Kamindu Mendis,Right-arm offbreak,Left-hand bat,0,30/09/98,,,,,0.0,0.0,Batter,Spin,
4926,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.0,8.0,90.9090909090909,0.0,50.0,114.28571428571428,0.0,1.0,49.0,49.0,0.0,8.1,0.0,0.0,0.0,43.0,44.0,0.0,6.0,5.0,0.0,0.0,49.0,6.0,0.0,6.1395348837209305,5.0,0.0,0.0,0.0,Shadab Khan,Right-arm Leg-Break,Right-hand bat,0,04/10/98,,,,,0.0,0.0,Batter,Spin,
494,33.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,6.0,20.0,26.0,96.96969696969697,0.0,46.15384615384615,130.0,0.0,1.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,Kieron Pollard,Right-arm medium,Right-hand bat,0,12/05/87,,,,,0.0,0.0,Batter,MiddleOvers,
4947,10.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,14.0,140.0,0.0,0.0,140.0,0.0,1.0,76.0,100.0,0.0,12.4,37.0,31.0,0.0,6.0,11.0,0.0,33.0,58.0,0.0,76.0,0.0,7.894736842105264,5.027027027027027,11.0,10.545454545454545,0.0,0.0,1.0,Kasun Rajitha,Right-arm medium-fast,Right-hand bat,0,01/06/93,,,,,0.0,0.0,Batter,Powerplay,
4974,,,,,,,,,,,,,,,,,,,7.0,16.0,0.0,1.1,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.714285714285714,13.714285714285714,0.0,0.0,0.0,0.0,1.0,Mohammad Nadeem,Right-arm medium-fast,Right-hand bat,0,04/09/82,,,,,0.0,0.0,Batter,Powerplay,
4986,203.0,280.0,0.0,0.0,0.0,12.0,23.0,33.0,111.0,124.0,69.0,123.0,137.93103448275863,143.47826086956522,111.7117117117117,178.26086956521738,0.0,1.0,20.0,28.0,0.0,3.2,0.0,0.0,0.0,15.0,18.0,0.0,5.0,10.0,0.0,20.0,0.0,8.399999999999999,0.0,7.199999999999999,12.0,0.0,0.0,1.0,Rovman Powell,Right-arm medium-fast,Right-hand bat,0,23/07/93,,,,,0.0,0.0,Batter,MiddleOvers,
5041,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,250.0,0.0,0.0,250.0,0.0,1.0,280.0,394.0,0.0,46.4,81.0,120.0,0.0,76.0,108.0,0.0,123.0,166.0,0.0,280.0,0.0,8.442857142857143,8.88888888888889,8.526315789473685,8.097560975609756,0.0,0.0,1.0,Mukesh Kumar,Right-arm Fast,Right-hand bat,0,12/10/93,,,,,0.0,0.0,Batter,Powerplay,
507,52.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,38.0,15.0,12.0,96.15384615384616,0.0,102.7027027027027,80.0,0.0,1.0,21.0,38.0,0.0,3.3,0.0,0.0,0.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,10.857142857142858,0.0,10.857142857142858,0.0,0.0,0.0,0.0,Mohammad Mahmudullah,Right-arm offbreak,Right-hand bat,0,04/02/86,,,,,0.0,0.0,Batter,Spin,
5189,25.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,8.0,17.0,23.0,124.0,0.0,100.0,135.29411764705884,0.0,1.0,48.0,60.0,0.0,8.0,18.0,22.0,0.0,18.0,21.0,0.0,12.0,17.0,0.0,48.0,0.0,7.5,7.333333333333334,7.0,8.5,0.0,0.0,1.0,Faheem Ashraf,Right-arm Fast,Left-hand bat,0,16/01/94,,,,,0.0,0.0,Batter,Powerplay,
5553,64.0,95.0,0.0,0.0,0.0,6.0,50.0,79.0,14.0,16.0,0.0,0.0,148.4375,158.0,114.28571428571428,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Philip Salt,Right-arm offbreak,Right-hand bat,1,28/08/96,,,,,0.0,0.0,Batter,MiddleOvers,
5562,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,66.66666666666666,0.0,0.0,66.66666666666666,0.0,1.0,49.0,45.0,0.0,8.1,18.0,14.0,0.0,19.0,16.0,0.0,12.0,15.0,0.0,49.0,0.0,5.510204081632653,4.666666666666667,5.052631578947368,7.5,0.0,0.0,1.0,Richard Gleeson,Right-arm medium,Right-hand bat,0,02/12/87,,,,,0.0,0.0,Batter,Powerplay,
5738,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,75.0,0.0,0.0,100.0,0.0,1.0,98.0,121.0,0.0,16.2,48.0,67.0,0.0,32.0,29.0,0.0,18.0,25.0,0.0,98.0,0.0,7.408163265306122,8.375,5.4375,8.333333333333332,0.0,0.0,1.0,Xavier Bartlett,Right-arm fast-medium,Right-hand bat,0,17/12/98,,,,,0.0,0.0,Batter,Powerplay,
5750,,,,,,,,,,,,,,,,,,,25.0,25.0,0.0,4.1,12.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,25.0,6.0,5.0,0.0,6.9230769230769225,0.0,0.0,0.0,Ehsan Khan,Right-arm offbreak,Right-hand bat,0,27/12/84,,,,,0.0,0.0,Batter,Powerplay,
5808,23.0,33.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,18.0,30.0,143.47826086956522,50.0,100.0,166.66666666666669,0.0,1.0,31.0,66.0,0.0,5.1,0.0,0.0,0.0,18.0,18.0,0.0,13.0,48.0,0.0,31.0,0.0,12.774193548387096,0.0,6.0,22.153846153846153,0.0,0.0,1.0,Karim Janat,Right-arm medium,Right-hand bat,0,11/08/98,,,,,0.0,0.0,Batter,MiddleOvers,
5809,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,50.0,0.0,1.0,39.0,76.0,0.0,6.3,12.0,18.0,0.0,18.0,38.0,0.0,9.0,20.0,0.0,39.0,0.0,11.692307692307692,9.0,12.666666666666668,13.333333333333334,0.0,0.0,1.0,Naveen ul Haq,Right-arm medium-fast,Right-hand bat,0,23/09/99,,,,,0.0,0.0,Batter,Powerplay,
