player_id,player_name,career_is_capped,cap_prob_model,career_role_guess,career_batting_runs,career_bat_avg,career_bat_sr,career_bowling_wickets,career_bow_econ,venue_fit_score,runs_slope,wk_slope,career_matches_played,career_age_years
56801,Parth Goswami,False,0.4073033954993805,top/middle,18.0,,105.88235294117646,,,105.88235294117646,,,1.0,25.9
56802,Harsh Dixit,False,0.4346334604998691,top/middle,218.0,,139.74358974358975,0.0,6.0,136.1904761904762,-67.99999999999999,,11.0,25.9
56803,Shubham Rathore,False,0.41178716584481123,finisher,32.0,,96.96969696969697,,,96.96969696969697,,,4.0,25.9
56805,Parth Chaudhary,False,0.4089995127349447,opener,214.0,,168.50393700787401,,,,,,7.0,25.9
56806,Kanishk Dubey,False,0.42652054629997216,finisher,163.0,,142.98245614035088,,,130.76923076923077,26.999999999999993,,13.0,25.9
56807,Aryan Rakesh Deshmukh,False,0.4273443665392388,finisher,36.0,,163.63636363636363,1.0,4.0,163.63636363636363,,,2.0,22.89
56809,Ankur Singh Chauhan,False,0.43650848855236085,finishing allrounder,88.0,,179.59183673469389,2.0,11.1,120.0,75.99999999999996,0.0,10.0,25.9
5681,Rajkumar Ravichandran,False,0.5411763975863351,finishing allrounder,554.0,,157.83475783475782,18.0,7.16205533596838,5.351808317442134,36.400000000000006,0.29999999999999993,34.0,
56810,Abhishek Pathak,False,0.4779505317705977,opener,566.0,,219.3798449612403,2.0,9.789473684210526,56.774789421796775,-25.999999999999986,-1.9999999999999996,14.0,28.77
56811,Tripuresh Singh,False,0.4696231637703691,finishing allrounder,138.0,,172.5,35.0,7.834123222748815,1.13504105069446,108.99999999999994,-10.999999999999998,19.0,25.9
56812,Ishan Afridi,False,0.4290480158642953,finishing allrounder,18.0,,138.46153846153845,4.0,11.125,138.46153846153845,,,4.0,24.11
56815,Arpit Patel,False,0.4399437494488984,finishing allrounder,99.0,,125.31645569620254,9.0,7.136094674556213,122.85714285714286,12.999999999999993,4.999999999999998,12.0,25.9
56816,Sanjoy Singh Nijjer,False,0.4255096704754273,finisher,98.0,,171.9298245614035,,,162.16216216216216,-21.999999999999996,,11.0,25.9
56817,Shivang Kumar,False,0.4392267768422109,batting allrounder,235.0,,155.6291390728477,9.0,6.879310344827586,125.60975609756098,16.999999999999996,5.999999999999999,13.0,25.9
56818,Apurve Dwivedi,False,0.42568410342754776,opener,262.0,,157.83132530120483,,,126.92307692307692,63.999999999999986,,12.0,25.9
56819,Ramveer Singh Gurjar,False,0.38722943088413714,finishing allrounder,1.0,,50.0,11.0,8.544,,,,7.0,25.9
5682,S Mohan Prasath,False,0.5294772323285618,finishing allrounder,11.0,,44.0,33.0,7.060382916053019,1.2555505419391773,1.0999999999999999,2.808666774861361e-16,34.0,27.41
56820,Vishnu Bhardwaj,False,0.4152141302266893,finishing allrounder,1.0,,50.0,11.0,8.360655737704919,50.0,,-6.999999999999998,10.0,25.9
56822,Aman Singh Solanki,False,0.39843749643655835,finisher,5.0,,71.42857142857143,,,71.42857142857143,,,2.0,25.9
56823,Devansh Vishwakarma,False,0.39981716798220424,finisher,13.0,,61.904761904761905,,,61.904761904761905,,,3.0,25.9
56824,Lucky Mishra,False,0.41522935835284114,finishing allrounder,17.0,,100.0,2.0,10.054054054054054,100.0,,,3.0,25.9
