player_id,player_name,career_is_capped,cap_prob_calibrated,cap_prob_calibrated_age,career_role_guess,career_batting_runs,career_bat_avg,career_bat_sr,career_bowling_wickets,career_bow_econ,venue_fit_score,runs_slope,wk_slope,career_matches_played,career_age_years
27343,Kinit Patel,FALSE,0.027149321266968326,0.027149321266968326,finisher,13,,81.25,,,,,,5,24.28
27345,Shlok Desai,FALSE,0.039421813,0.039421813,batting allrounder,77,,110,4,7.457142857142857,,,,11,28.22
27349,Rachesh Tandel,FALSE,0.039421813,0.039421813,finisher,64,,100,,,,,,7,
27364,Simranjeet Kang,TRUE,0.039421813,0.039421813,finishing allrounder,2,,22.22222222222222,3,5.419354838709677,22.22222222222222,,,2,29.35
27373,Muhammad Farooq,TRUE,0.098930481,0.084090909,finishing allrounder,10,,32.25806451612903,7,5.928571428571429,0.6810998247310053,-10,-7,5,33.14
27380,Harshit Kaushik,TRUE,0.039421813,0.039421813,finishing allrounder,26,,108.33333333333333,0,12.48,1.0506835244460817,,,5,29.19
27391,Vishnu Sukumaran,TRUE,0.097765363,0.083100559,top/middle,15,,83.33333333333333,1,2.5714285714285716,83.33333333333333,,,2,34.9
274,Martin Guptill,TRUE,0.8904109589041096,0.6232876712328766,opener,237,,144.5121951219512,,,4.155840018074554,-67,,7,39.16
27452,Hemant Punde,FALSE,0.039421813,0.039421813,finishing allrounder,19,,118.75,3,6.989010989010989,,,,11,27.72
27453,Ram Bharwad,FALSE,0.039421813,0.039421813,finisher,7,,53.84615384615385,2,14.470588235294118,,,,7,26.9
27464,Aayan Khan,TRUE,0.039421813,0.039421813,finishing allrounder,9,,180,2,9.285714285714286,180,,,2,20.03
27465,Nilansh Keswani,TRUE,0.097765363,0.097765363,batting allrounder,24,,88.88888888888889,1,7.75,88.88888888888889,,,2,22.3
27466,Dhruv Parashar,TRUE,0.097765363,0.097765363,finishing allrounder,23,,60.526315789473685,1,6.257142857142857,1.4288839753449085,20.999999999999993,0.9999999999999998,4,20.94
27469,Aryansh Sharma,TRUE,0.039421813,0.039421813,opener,9,,50,,,50,,,2,20.98
27478,Utsav Chaudhary,FALSE,0.039421813,0.039421813,finisher,18,,100,,,,,,11,22.49
27487,Mahesh Pithiya,FALSE,0.098930481,0.098930481,finishing allrounder,30,,115.38461538461539,16,7.447368421052632,300,5.999999999999999,1.9999999999999991,21,23.93
27490,Akshay more,FALSE,0.039421813,0.039421813,top/middle,125,,135.8695652173913,,,,,,7,29.19
2750,Alex Carey,FALSE,0.112,0.0952,top/middle,91,,95.78947368421052,,,3.3238909187655357,-5.75,,11,34.25
27504,Dushan Hemantha,FALSE,0.058558559,0.058558559,finishing allrounder,13,,130,19,6.180722891566265,4.748294398222632,,,7,31.51
27516,Ihsanullah Ihsanullah,FALSE,0.098930481,0.098930481,finishing allrounder,6,,75,7,6.3125,75,,,4,23.13
27517,Yasir Khan,TRUE,0.098930481,0.098930481,top/middle,106,,110.41666666666667,,,6.2305724654942525,-20,,9,23.62
2755,Siddhesh Lad,TRUE,0.8904109589041096,0.7568493150684932,batting allrounder,368,,123.9057239057239,3,6.770642201834862,3.1614183304884267,56.57142857142857,-0.028571429,16,33.51
2756,Shashank Singh,TRUE,1,0.85,finisher,1274,,143.30708661417322,20,9.109311740890687,2.2203317801503117,173.80000000000004,2.5999999999999988,65,34.02
2758,Kevin Almeida,FALSE,0.112,0.112,top/middle,343,,129.92424242424244,0,18,9.974047003591966,150.49999999999994,,9,25.9
2767,Shivam Sharma,FALSE,0.098930481,0.084090909,finishing allrounder,161,,146.36363636363637,14,8.514851485148515,146.36363636363637,34.999999999999986,-2,17,32.21
2772,Abhay negi,TRUE,0.625,0.53125,finishing allrounder,131,,154.11764705882354,7,7.632,21.430518664368204,-21.5,-5,10,33.11
278,Tim Southee,TRUE,1,0.7,finishing allrounder,50,,89.28571428571429,60,7.733041575492341,0.8548052223588523,5,-2,39,36.96
2780,Liyan Khan,FALSE,0.19491525423728814,0.1656779661016949,top/middle,115,,108.49056603773585,,,6.030621946,,,7,34.02
2781,Ravikumar Samarth,TRUE,1,0.85,opener,772,,130.18549747048903,3,7.392857142857143,30.28345583243621,-20,2.9999999999999996,29,32.84
2790,Praveen Dubey,FALSE,0.8904109589041096,0.7568493150684932,finishing allrounder,487,,146.24624624624624,31,7.924324324324324,2.3608371773065784,42.68571428571428,0.9999999999999998,38,32.41
27953,Jyotsnil Singh,FALSE,0.22535211267605634,0.22535211267605634,opener,340,,128.78787878787878,2,3.8181818181818183,7.352578172,10.999999999999998,,18,27.95
27956,Prashant Solanki,TRUE,1,1,finishing allrounder,67,,126.41509433962264,57,8.431654676258994,1.5784697029856047,-6.5,5.8999999999999995,44,25.76
27957,Siddharth Raut,TRUE,0.45901639344262296,0.3901639344262295,finishing allrounder,11,,122.22222222222223,23,7.738515901060071,122.22222222222223,,2.499999999999999,15,32.43
27958,Sachin Yadav,TRUE,0.8904109589041096,0.8904109589041096,top/middle,474,,133.89830508474577,,,2.820878584519137,81.99999999999997,,20,31.64
27959,Hrithik Shokeen,TRUE,1,1,finishing allrounder,447,,122.46575342465754,22,7.5,1.835106620764691,23.699999999999992,0.7999999999999998,38,25.86
27960,Mayank Yadav,TRUE,0.48437499999999994,0.48437499999999994,finishing allrounder,1,,100,19,7.166666666666667,100,,1.1,14,23.45
27961,Dev Lakra,FALSE,0.112,0.112,finishing allrounder,235,,129.12087912087912,2,9.953488372093023,0.8996429654839694,93.99999999999999,1.9999999999999996,19,22.42
27962,Saurav Chauhan,TRUE,1,1,top/middle,446,,135.56231003039514,0,11,2.057335332975956,47.4,,20,25.5
27964,Anshul Kamboj,TRUE,0.8904109589041096,0.8904109589041096,finishing allrounder,34,,85,20,8.279635258358663,1.8814249291955263,1.3999999999999995,1.7999999999999994,19,24.97
27968,Avdhoot Dandekar,FALSE,0.058558559,0.040990991,opener,25,,86.20689655172414,,,86.20689655172414,,,2,35.39
27969,Anubhav Santosh Agarwal,FALSE,0.039421813,0.039421813,finishing allrounder,27,,150,3,9.473684210526315,183.33333333333334,4.999999999999998,0.9999999999999998,7,29.07
27970,Gurnoor Singh,FALSE,0.625,0.625,finishing allrounder,92,,148.38709677419354,32,8.139534884,1.111312493331982,13.999999999999996,13.999999999999996,24,25.51
27971,Prerit Dutta,FALSE,0.48437499999999994,0.48437499999999994,finishing allrounder,435,,138.53503184713375,35,6.949494949,138.53503184713375,-66,-4,29,27.18
27972,Aditya Jadeja,FALSE,0.058558559,0.058558559,finishing allrounder,9,,69.23076923076923,21,7.560975609756097,69.23076923076923,,7.499999999999997,13,23.69
27973,Kevin Jivrajani,FALSE,0.098930481,0.098930481,top/middle,144,,102.12765957446808,,,102.12765957446808,-7,,6,27.28
27976,Rakesh Pattanaik,FALSE,0.22535211267605634,0.19154929577464788,finishing allrounder,154,,122.22222222222223,13,7.113772455,3.784678181478887,-17,0.9999999999999998,15,33.41
27980,Shahbaz Hussain,FALSE,0.039421813,0.039421813,finisher,16,,55.172413793103445,,,4.325916781456764,3.999999999999999,,4,28.96
27981,Vishvas Malik,FALSE,0.039421813,0.039421813,finishing allrounder,9,,100,2,12,100,,,4,28.08
28,Ishant Sharma,TRUE,1,0.7,finishing allrounder,6,,46.15384615384615,43,7.606879606879607,1.1437908496732028,1.4999999999999998,0.7999999999999999,40,37.23
2800,Ganga Sridhar Raju,FALSE,0.625,0.53125,opener,968,,115.65113500597371,13,7.206030150753769,5.257892291739481,-36.6,0.085714286,39,32.59
28018,Ashok Sharma,TRUE,0.039421813,0.039421813,finishing allrounder,0,,0,3,8.024096385542169,0,,,3,23.44
28019,Ramesh Kumar,FALSE,0.039421813,0.039421813,finishing allrounder,11,,137.5,11,6.634615384615385,137.5,,,11,26.9
28020,Shubham Garhwal,FALSE,0.112,0.112,top/middle,35,,116.66666666666667,,,1.7523129598220866,20.999999999999993,,3,30.54
28021,Saurabh Dubey,FALSE,0.098930481,0.098930481,finishing allrounder,11,,55,8,7.608695652173913,55,,,7,27.84
28183,Eden Tom,FALSE,0.098930481,0.098930481,finishing allrounder,109,,137.9746835443038,11,8.112359550561798,2.4841377997831264,-81,-5,19,20.4
2823,Sohrab Dhaliwal,TRUE,1,0.85,finishing allrounder,625,,168.01075268817203,26,7.403389830508474,1.2848042748428539,-78.5,-3.5,35,34.02
28280,Sarvesh Rohilla,TRUE,0.22535211267605634,0.22535211267605634,finisher,45,,125,,,125,,,3,21.97
28353,Saurav Kr Shan,FALSE,0.039421813,0.039421813,opener,54,,83.07692307692308,,,83.07692307692308,35.999999999999986,,7,26.92
28354,Debajit Boruah,FALSE,0.22535211267605634,0.19154929577464788,batting allrounder,305,,94.13580247,16,5.2405063291139244,8.019226001361183,-36.5,0,20,32.85
28355,Nabajeet Ghosh,FALSE,0.098930481,0.098930481,top/middle,46,,97.87234042553192,,,1.3501554210357647,33.99999999999999,,9,31.81
28358,Priyangshu Dutta,FALSE,0.097765363,0.097765363,finisher,49,,104.25531914893617,,,104.25531914893617,,,7,21.59
28359,Arnab Borah,FALSE,0.039421813,0.039421813,top/middle,211,,88.65546218487395,,,98.7012987,-59,,12,20.85
28363,Pranjit Bora,FALSE,0.058558559,0.058558559,finisher,81,,75.70093457943925,0,6,27.400180305547295,-53,,11,
28368,Debraj Shrestha,FALSE,0.097765363,0.097765363,finishing allrounder,43,,110.25641025641026,5,4.188679245283019,110.25641025641026,,,3,
28374,Joges Sarma,FALSE,0.039421813,0.039421813,top/middle,0,,0,,,0,,,3,
28393,Dhruba Jyoti Das,TRUE,0.8904109589041096,0.8904109589041096,finishing allrounder,133,,103.90625,7,5.718120805369128,6.267989323,-35,-3,11,30.9
28394,Bijoy Deb,FALSE,0.058558559,0.058558559,batting allrounder,34,,94.44444444444444,6,6.473684210526316,94.44444444444444,,,3,
28396,Saurav Dey,FALSE,0.098930481,0.098930481,finishing allrounder,76,,102.70270270270271,2,7.9772727272727275,1.1159956464190772,-8,0,8,
28401,Bikash Chetry,FALSE,0.097765363,0.097765363,finishing allrounder,36,,48,21,4.622568093385214,45.45454545454545,15.999999999999996,14.999999999999995,12,
28402,Amanjit Daulagupu,FALSE,0.027149321266968326,0.027149321266968326,finishing allrounder,14,,50,0,4,50,,,2,
28406,Uday Shankar Das,FALSE,0.039421813,0.039421813,finisher,18,,120,,,120,,,3,
28408,Arijit Dutta,FALSE,0.039421813,0.039421813,opener,16,,53.333333333333336,,,53.333333333333336,,,3,
28410,Jogeswar Bhumij,FALSE,0.112,0.0952,finishing allrounder,106,,117.77777777777777,9,4.090909090909091,117.77777777777777,,,5,33.41
28411,Kallol Bhuyan,FALSE,0.039421813,0.039421813,top/middle,18,,78.26086956521739,,,78.26086956521739,,,5,
28412,Siddartha Sankar Baruah,TRUE,0.125,0.125,batting allrounder,237,,158,4,7.151515151515151,158,,,5,
28413,Dibash Hazarika,TRUE,0.625,0.625,top/middle,287,,108.30188679245283,1,6.428571428571429,3.890393872368022,206.9999999999999,-1,20,
28414,Rohit Prasad Rowniar,TRUE,0.36,0.36,finishing allrounder,29,,85.29411764705883,15,6.101694915254237,7.890242523339209,-27,-3,10,
28417,Dipankar Borah,FALSE,0.039421813,0.039421813,top/middle,24,,66.66666666666667,,,66.66666666666667,,,2,
28420,Shraban Kumar Khound,FALSE,0.058558559,0.058558559,top/middle,128,,93.43065693430657,0,4,16.506944830387035,-12,,8,
28421,Daikho Das,FALSE,0.098930481,0.098930481,finishing allrounder,74,,100,3,7.521126761,100,,,5,19.57
28422,Pawan Kr Majhi,FALSE,0.039421813,0.039421813,finishing allrounder,15,,46.875,5,4.561983471,46.875,,,5,
28423,Abinash Rowniar,TRUE,0.19491525423728814,0.19491525423728814,finisher,32,,53.333333333333336,,,0.6891378141418264,-32,,6,
28424,Rahul Rajak,FALSE,0.039421813,0.039421813,finisher,0,,0,,,0,,,1,
28426,Bikash Kurmi,TRUE,0.36,0.36,finishing allrounder,20,,51.282051282051285,10,4.690140845070423,1.8117810415617088,-4,-4,8,
28427,Aamir Noor Ali,TRUE,0.097765363,0.097765363,top/middle,34,,70.83333333333333,1,8.625,70.83333333333333,,,5,
28428,Kishan Rajak,FALSE,0.039421813,0.039421813,finishing allrounder,0,,0,3,7.880597014925373,0,,,4,
28430,Parag Barman,FALSE,0.098930481,0.069251337,finishing allrounder,1,,50,2,7.5,0.69724623,-1,0,5,35.28
28431,Nipujit Kalita,FALSE,0.039421813,0.039421813,finisher,6,,46.15384615384615,,,46.15384615384615,,,4,26.01
28433,Pritish Raha Ray,FALSE,0.039421813,0.039421813,finishing allrounder,0,,0,10,5.389830508474576,0,,7.999999999999998,8,21.9
28437,Ranjan Bikash Das,FALSE,0.039421813,0.039421813,finishing allrounder,2,,50,2,9.627906976744185,50,,1.9999999999999996,7,19.04
28438,Hrishikesh Das,FALSE,0.039421813,0.039421813,finisher,28,,215.3846153846154,,,215.3846153846154,,,3,19.11
28444,Anup Bhujel,FALSE,0.039421813,0.039421813,finishing allrounder,13,,40.625,2,6.821917808219178,,,,6,
28450,Sanjib Barman,FALSE,0.097765363,0.097765363,batting allrounder,311,,92.55952380952381,15,5.977528089887641,111.32075471698113,-193,-13,17,22.87
28458,Rohan Hazarika,TRUE,0.097765363,0.097765363,top/middle,111,,100,,,100,-5,,9,21.4
28460,Tajinder Singh,TRUE,0.125,0.125,finishing allrounder,188,,137.22627737226279,19,4.906882591093117,158.46153846153845,-72,-13,19,
28461,Mit Rajkumar,FALSE,0.039421813,0.039421813,opener,15,,83.33333333333333,,,,,,1,21.03
28464,Angshuman Katoni,FALSE,0.039421813,0.039421813,top/middle,230,,98.71244635193133,,,88.23529411764706,-184,,13,22.7
28465,Mayukh Hazarika,TRUE,0.098930481,0.098930481,finishing allrounder,15,,60,12,7.984962406015038,60,0.9999999999999998,-6,9,21.66
28466,Shuhel Rahman,FALSE,0.039421813,0.039421813,finishing allrounder,24,,80,4,9.875,80,,,5,
2847,Shardul Thakur,TRUE,1,0.85,finishing allrounder,330,,138.65546218487395,82,8.708926261319535,1.4414636748322855,-6.9,-1.6,72,34.11
28472,Om Mahanta,FALSE,0.039421813,0.039421813,finishing allrounder,7,,70,0,10.25,70,,0,2,
28475,Kironjyoti Saikia,FALSE,0.039421813,0.039421813,finishing allrounder,1,,100,2,4.588235294117647,100,,,4,
28476,Sumanta Jha,FALSE,0.058558559,0.058558559,batting allrounder,31,,93.93939393939394,3,7.714285714285714,93.93939393939394,,,2,
28477,Diptesh Saha,FALSE,0.039421813,0.039421813,opener,20,,60.60606060606061,1,9.529411764705882,60.60606060606061,,,4,
28478,Wasim Ahmed,TRUE,0.2,0.2,finisher,8,,40,,,40,3.999999999999999,,5,23.95
28479,Hirok Jyoti Deka,TRUE,0.625,0.625,top/middle,262,,112.44635193133047,1,6.136363636363637,4.280805686514064,73.99999999999999,,17,
28482,Naheen Islam,TRUE,0.058558559,0.058558559,top/middle,33,,82.5,,,82.5,,,4,20.21
28484,Gaurav Saikia,FALSE,0.039421813,0.039421813,opener,23,,63.888888888888886,,,0.6926268857914529,-11.5,,2,
28486,Moina Basfor,FALSE,0.039421813,0.039421813,top/middle,10,,58.82352941,,,1.0461735423507283,7.999999999999998,,4,
28488,Ashim Das,FALSE,0.039421813,0.039421813,finisher,54,,87.09677419354838,,,87.09677419354838,,,4,
28490,Rohit Sen,TRUE,0.625,0.625,top/middle,324,,137.87234042553192,0,9,2.1021786103330338,9.499999999999986,,17,
28492,Samrat Biswas,TRUE,0.2,0.2,finishing allrounder,8,,57.142857142857146,13,4.718181818181818,57.142857142857146,,6.999999999999998,11,
28502,Sujit Nandi,FALSE,0.039421813,0.039421813,finisher,21,,72.41379310344827,,,72.41379310344827,,,2,
28505,Affan Ahmed,TRUE,0.625,0.625,finisher,205,,104.06091370558376,,,3.1755142624436083,106.99999999999997,,20,20.14
28509,Kalyan Gogoi,TRUE,0.112,0.0952,batting allrounder,106,,88.33333333333333,8,6.850393700787402,88.33333333333333,,,5,34.22
28511,Pracheer Changmai,FALSE,0.057692307692307696,0.057692307692307696,finishing allrounder,47,,79.66101694915254,9,4.810344827586207,79.66101694915254,,,5,
28514,Santanu Dhar,TRUE,0.098930481,0.098930481,finishing allrounder,19,,126.66666666666667,8,5.857142857142857,126.66666666666667,,,7,
28515,Ritupan Phatowali,FALSE,0.039421813,0.027595269,finisher,59,,100,,,100,,,4,35.72
28517,Raju Das,TRUE,0.058558559,0.058558559,top/middle,66,,103.125,,,103.125,,,6,
2852,Jagadeesha Suchith,TRUE,1,1,finishing allrounder,583,,131.9004524886878,72,7.044094488188977,1.5275145045661587,28.4,1.1000000000000012,59,31.86
28521,Raihan Jomeel Mazumder,TRUE,0.039421813,0.039421813,finisher,38,,92.68292683,,,92.68292683,,,4,
28523,Prashant Kumar,TRUE,0.098930481,0.098930481,top/middle,154,,115.78947368421052,2,5.052631578947368,115.78947368421052,,,6,
28526,Parvej Musaraf,TRUE,0.112,0.112,opener,247,,166.8918918918919,11,4.771084337349397,166.8918918918919,-247,-9,7,22.04
28530,Himangshu Saraswat,FALSE,0.098930481,0.098930481,finishing allrounder,96,,124.67532467532467,6,5.045454545454546,5.956984715220576,91.99999999999997,5.999999999999999,8,20.14
28539,Bishwajit Sahu das,FALSE,0.039421813,0.039421813,finisher,13,,92.85714285714286,,,92.85714285714286,,,2,22.21
2854,Manisankar Murasingh,FALSE,0.22535211267605634,0.19154929577464788,finishing allrounder,196,,149.61832061068702,12,6.237410071942446,5.222077009950358,8.999999999999998,-0.8,12,32.9
2855,Pritam Das,TRUE,0.48437499999999994,0.33906249999999993,finishing allrounder,6,,300,6,7.868852459016393,300,,,3,37.11
2856,Pallavkumar Das,TRUE,0.9411764705882353,0.6588235294117647,batting allrounder,234,,131.46067415730337,4,9.418604651162791,1.4648432291541942,4.999999999999997,-1,19,35.86
28568,Nzanthung Mozhui,FALSE,0.039421813,0.039421813,opener,5,,27.77777777777778,,,27.77777777777778,,,1,29.99
28569,Yugandhar Singh,FALSE,0.039421813,0.039421813,opener,73,,96.05263157894737,,,96.05263157894737,,,3,20.1
2857,Govind Podder,FALSE,0.22535211267605634,0.19154929577464788,batting allrounder,240,,118.81188118811882,3,8.890909091,1.3718602963156414,25.999999999999986,0.4999999999999999,12,34.21
2858,Sibsankar Roy,FALSE,0.19491525423728814,0.13644067796610168,batting allrounder,96,,117.07317073170732,3,5.3023255813953485,2.715868901676416,-42.5,-0.5,7,35.13
2859,Gokul Sharma,FALSE,0.039421813,0.027595269,batting allrounder,77,,122.22222222222223,2,7.573770491803279,122.22222222222223,,,3,38.02
286,Kane Richardson,TRUE,0.625,0.53125,finishing allrounder,0,,0,18,8.495575221238939,0,,-6.28E-16,10,34.79
2860,Srikar Bharat,TRUE,1,0.85,top/middle,1238,,142.6267281105991,,,1.9252535414956293,46.599999999999994,,40,32.15
2862,Sachin Baby,FALSE,0.8904109589041096,0.6232876712328766,batting allrounder,1579,,146.7472118959108,18,7.415929203539823,3.1687973868533015,109.50000000000003,0.6285714285714283,45,36.94
2863,Sandeep Warrier,TRUE,1,0.85,finishing allrounder,4,,57.142857142857146,57,6.953895071542131,0.9343170232832044,-0.2,0.6000000000000001,58,34.65
2865,Hanuma Vihari,FALSE,0.36,0.306,top/middle,441,,135.27607361963192,8,7.051546391752577,5.196806269915871,106.28571428571432,,14,32.12
28655,Muhammad Rohid,TRUE,0.039421813,0.039421813,finishing allrounder,4,,80,9,8.615384615384615,0.6996854958048256,,,6,23.16
2868,Ishwar Pandey,FALSE,0.097765363,0.068435754,finishing allrounder,3,,37.5,2,6.405405405405405,37.5,,,3,36.28
2869,Ankit Rajpoot,FALSE,0.22535211267605634,0.22535211267605634,finishing allrounder,9,,60,23,6.709677419354839,2.002506232192147,2.9999999999999996,10.999999999999998,16,31.98
2870,RS Paliwal,FALSE,0.19491525423728814,0.1656779661016949,top/middle,169,,146.95652173913044,,,2.8152860040373504,12.285714285714285,,8,33.92
28700,Mohit Goraniya,FALSE,0.058558559,0.049774775,finishing allrounder,1,,50,4,5.814432989690721,50,,,4,33.25
2872,Siddarth Kaul,TRUE,1,0.7,finishing allrounder,173,,142.97520661157026,63,7.900928792569659,1.6531447224912714,24.999999999999996,2.6999999999999993,44,35.52
28741,Anil Sharma,TRUE,0.058558559,0.058558559,top/middle,63,,74.11764705882354,0,9,74.11764705882354,,,5,
2875,Thalaivan Sargunam,FALSE,0.097765363,0.068435754,finisher,3,,37.5,,,37.5,,,1,40.53
28756,Haider Ali,TRUE,0.039421813,0.039421813,finishing allrounder,7,,87.5,2,6.107142857142857,87.5,,,3,31.56
2876,Axar Patel,TRUE,1,1,finishing allrounder,1570,,135.3448275862069,116,7.098591549295775,2.599994399876713,83.80000000000001,1.4043333874306804e-16,127,31.85
2877,Vijay Shankar,TRUE,1,0.85,batting allrounder,1338,,131.9526627218935,28,7.758812615955473,3.1328797419406094,46.99999999999999,0.5999999999999998,69,34.84
2878,Mohit Sharma,TRUE,1,0.7,finishing allrounder,3,,15,51,8.858208955,0.6335627755852632,0.4999999999999998,1.7000000000000002,40,37.19
28788,Tanish Suri,FALSE,0.039421813,0.039421813,top/middle,48,,117.07317073170732,,,117.07317073170732,,,2,20.48
2879,Ravi Karthikeyan,FALSE,0.112,0.0952,finishing allrounder,71,,80.68181818181819,3,6.337078651685394,1.048177854475951,54.99999999999998,2.9999999999999996,10,32.84
2881,Royston Dias,TRUE,0.22535211267605634,0.22535211267605634,finishing allrounder,8,,66.66666666666667,13,8.244094488188976,1.9695553920533262,-2,4.999999999999998,13,25.9
2884,Manan Vohra,FALSE,0.48437499999999994,0.41171874999999997,opener,517,,124.27884615384616,,,5.506090578739974,50.400000000000006,,19,32.36
2888,Chaturanga de Silva,FALSE,0.22535211267605634,0.15774647887323942,finishing allrounder,152,,109.35251798561151,12,6.996805111821086,2.5401622933669854,-37,-2.5,18,35.86
2892,Asif Ali,TRUE,0.8904109589041096,0.7568493150684932,finisher,115,,117.34693877551021,,,1.199059042150389,104.99999999999997,,18,34.15
28967,Tim Robinson,FALSE,0.098930481,0.098930481,opener,455,,136.22754491017963,,,2.953814640012609,178.99999999999994,,21,23.58
28996,Yasar Mustafa,FALSE,0.039421813,0.039421813,finishing allrounder,9,,50,6,7.076923076923077,50,,,4,
29066,Zakary Foulkes,FALSE,0.097765363,0.097765363,finishing allrounder,59,,128.2608695652174,17,7.857142857142857,1.1620749215316706,-9,-1,14,23.48
29178,Khiangte Vanrotlinga,FALSE,0.039421813,0.039421813,finishing allrounder,8,,66.66666666666667,7,10.16326530612245,66.66666666666667,,,4,20.97
29182,Lalhruai Ralte,TRUE,0.45901639344262296,0.3901639344262295,finishing allrounder,5,,71.42857142857143,5,9.467889908,71.42857142857143,,-1,6,33.71
29193,Jehu Anderson,TRUE,0.3125,0.3125,opener,85,,80.95238095238095,,,3.3728326889977462,-5,,7,26.04
2921,Fakhar Zaman,TRUE,1,0.7,top/middle,966,,129.49061662198392,,,2.3322451537031723,55.8,,43,35.63
29220,Lalhriatrenga,TRUE,0.22535211267605634,0.22535211267605634,finishing allrounder,29,,49.152542372881356,0,9.5,7.096077721118812,-5,,7,25.94
29221,F Van Lalmuanzuala,FALSE,0.097765363,0.097765363,finisher,45,,57.69230769230769,,,21.420095339182406,13.999999999999996,,6,27.27
29295,Rosiamliana Ralte Junior,TRUE,0.22535211267605634,0.15774647887323942,finisher,1,,100,1,13.846153846153847,100,,,1,37.94
2930,Rassie van der Dussen,TRUE,1,0.7,top/middle,558,,129.16666666666666,,,2.1433473053094763,-21.3,,27,36.8
2933,Jasprit Bumrah,TRUE,1,1,finishing allrounder,28,,70,95,6.502219403931515,0.989568792,-2,2.1,68,31.97
29454,Anish Charak,FALSE,0.098930481,0.098930481,finishing allrounder,68,,65.38461538461539,4,8.130841121495328,1.0283241576830635,-20,-0.5,7,25.6
2947,Sohaib Maqsood,FALSE,0.2,0.13999999999999999,top/middle,52,,157.57575757575756,,,2.187254819626753,,,6,38.62
295,Wayne Parnell,TRUE,1,0.7,finishing allrounder,103,,92.79279279,21,8.153172866520787,1.793566148895968,0.5000000000000014,0.9999999999999998,20,36.33
29556,Rahul Dev,FALSE,0.098930481,0.084090909,opener,127,,169.33333333333334,,,169.33333333333334,,,4,33.59
29558,Muhammad Irfan,TRUE,0.039421813,0.033508541,finishing allrounder,36,,90,3,8.3,90,,,3,32.57
29673,J Biakthanpuia,TRUE,0.19491525423728814,0.19491525423728814,top/middle,7,,33.333333333333336,,,33.333333333333336,,,1,28
2972,Yasim Murtaza,TRUE,0.8904109589041096,0.7568493150684932,finishing allrounder,172,,108.86075949367088,5,7.631799163179917,2.312500101189644,30.92857142857143,1.214285714285714,11,34.98
29771,Arun Ka,FALSE,0.098930481,0.084090909,top/middle,250,,108.69565217391305,,,4.4891437332048785,-86,,18,32.05
29775,Akhil Sajeev,FALSE,0.112,0.112,finishing allrounder,54,,103.84615384615384,13,8.580310880829016,103.84615384615384,-16,-3.5,9,24.5
29777,Jaganathan M R,FALSE,0.039421813,0.039421813,opener,56,,90.32258065,,,90.32258065,3.999999999999999,,4,22.35
29779,Abhiram V,FALSE,0.058558559,0.058558559,top/middle,83,,94.31818181818181,,,94.31818181818181,-17,,7,23.15
29780,Mohammed Kaif,FALSE,0.039421813,0.027595269,finisher,90,,132.35294117647058,,,132.35294117647058,,,8,44.99
29781,Vyshnav E P,FALSE,0.112,0.112,finishing allrounder,35,,152.17391304347825,3,6.551020408163265,152.17391304347825,0.9999999999999998,-3,8,27.51
29787,Neeraj Prakash,FALSE,0.039421813,0.039421813,finisher,1,,100,,,100,,,1,23.58
29788,Arjun Suresh,FALSE,0.039421813,0.039421813,finisher,35,,100,0,6,100,,,4,24.16
29789,Mohammed Safeer,FALSE,0.098930481,0.098930481,finishing allrounder,7,,140,11,6.440677966101695,140,,4.999999999999998,8,26.45
29790,Mohammed Rizwan,FALSE,0.039421813,0.039421813,finishing allrounder,16,,94.11764705882354,0,7.75,94.11764705882354,,,2,22.81
29793,Kamil Aboobacker,FALSE,0.039421813,0.039421813,top/middle,52,,115.55555555555556,,,115.55555555555556,,,3,22.07
29795,S Anand Sagar,FALSE,0.125,0.125,opener,338,,125.18518518518519,,,45.12069919928865,249.99999999999991,,15,23.5
29796,Harikrishan U,FALSE,0.097765363,0.097765363,finishing allrounder,1,,16.666666666666668,36,6.708971553610503,16.666666666666668,0.9999999999999998,1.4999999999999993,22,23.88
29797,Anandhu Sunil,FALSE,0.039421813,0.039421813,top/middle,59,,103.50877192982456,,,103.50877192982456,,,2,29.52
29798,Vishnu N Babu,FALSE,0.14285714285714285,0.14285714285714285,opener,226,,126.25698324022346,0,6,126.25698324022346,,,5,30.57
29800,Akhil Kg,FALSE,0.112,0.112,finishing allrounder,25,,131.57894736842104,6,10,9.828244467095844,6.9999999999999964,0.9999999999999996,11,28.04
29803,Alwin Philip,FALSE,0.098930481,0.098930481,finishing allrounder,50,,90.90909091,8,5.758389261744966,90.90909091,-16,3.999999999999999,7,25.88
29806,Pavan Sreedhar,FALSE,0.039421813,0.039421813,finisher,31,,93.93939393939394,,,2.1537343478215267,,,6,
29807,Mohit Krishna S,FALSE,0.039421813,0.039421813,finishing allrounder,10,,83.33333333333333,2,8,83.33333333333333,,,2,
29808,Arjun Venugopal,FALSE,0.039421813,0.039421813,finishing allrounder,20,,100,6,8.25,100,,,7,21.51
29809,Ujwal Krishna Ku,FALSE,0.098930481,0.098930481,top/middle,153,,100,,,1.9595056005971034,52.99999999999999,,11,24
29811,Mohammed Enaan,FALSE,0.14285714285714285,0.14285714285714285,finishing allrounder,98,,112.64367816091954,12,7.75,2.7242594097204313,-6.5,-1.5,13,19.03
