player_id,career_player_name,career_bowling_type,career_bowling_hand,career_batting_type,career_batting_hand,career_date_of_birth,career_wicket_keeper,career_batting_innings,career_batting_runs,career_batting_balls,career_batting_fours,career_batting_sixes,career_batting_dismissals,career_bat_sr,career_bat_avg,career_boundary_pct,career_dot_ball_pct,career_bowling_innings,career_bowling_runs_conceded,career_bowling_balls,career_bowling_wickets,career_bow_econ,career_bow_sr,career_wickets_per_100_balls,career_matches_played,career_pct_matches_as_wk,career_avg_batting_order,career_is_capped,career_is_uncapped,career_dob_parsed,career_age_days,career_age_years,career_role_guess,career_bat_runs_per_100,career_bat_impact_proxy,career_bow_wickets_per_100,career_bow_impact_proxy,career_played_in_ipl,m12_player_name,m12_bowling_type,m12_bowling_hand,m12_batting_type,m12_batting_hand,m12_date_of_birth,m12_wicket_keeper,m12_batting_innings,m12_batting_runs,m12_batting_balls,m12_batting_fours,m12_batting_sixes,m12_batting_dismissals,m12_bat_sr,m12_bat_avg,m12_boundary_pct,m12_dot_ball_pct,m12_bowling_innings,m12_bowling_runs_conceded,m12_bowling_balls,m12_bowling_wickets,m12_bow_econ,m12_bow_sr,m12_wickets_per_100_balls,m12_matches_played,m12_pct_matches_as_wk,m12_avg_batting_order,m12_is_capped,m12_is_uncapped,m12_dob_parsed,m12_age_days,m12_age_years,m12_role_guess,m12_bat_runs_per_100,m12_bat_impact_proxy,m12_bow_wickets_per_100,m12_bow_impact_proxy,m12_played_in_ipl,m24_player_name,m24_bowling_type,m24_bowling_hand,m24_batting_type,m24_batting_hand,m24_date_of_birth,m24_wicket_keeper,m24_batting_innings,m24_batting_runs,m24_batting_balls,m24_batting_fours,m24_batting_sixes,m24_batting_dismissals,m24_bat_sr,m24_bat_avg,m24_boundary_pct,m24_dot_ball_pct,m24_bowling_innings,m24_bowling_runs_conceded,m24_bowling_balls,m24_bowling_wickets,m24_bow_econ,m24_bow_sr,m24_wickets_per_100_balls,m24_matches_played,m24_pct_matches_as_wk,m24_avg_batting_order,m24_is_capped,m24_is_uncapped,m24_dob_parsed,m24_age_days,m24_age_years,m24_role_guess,m24_bat_runs_per_100,m24_bat_impact_proxy,m24_bow_wickets_per_100,m24_bow_impact_proxy,m24_played_in_ipl
5577,Sai Kishore,Slow left-arm orthodox,L,Left-hand bat,L,5/11/1996,0,36,503,408,34,28,0,123.2843137254902,,15.196078431372548,84.80392156862744,79,1845,1657,102,6.68074834,16.245098039215687,6.155703077851539,77,0,7.688311688311688,TRUE,FALSE,11/5/1996,10613,29.06,finishing allrounder,123.2843137254902,739.7058823529412,6.155703077851539,0.921409214,TRUE,Sai Kishore,Slow left-arm orthodox,L,Left-hand bat,L,5/11/1996,0,25,367,294,20,24,0,124.82993197278911,,14.965986394557824,85.03401360544218,51,1150,1095,64,6.301369863013699,17.109375,5.844748858447488,51,0,7.588235294117647,TRUE,FALSE,11/5/1996,10248,28.06,finishing allrounder,124.82993197278911,624.1496598639455,5.844748858447488,0.9275362318840579,TRUE,Sai Kishore,Slow left-arm orthodox,L,Left-hand bat,L,5/11/1996,0,17,311,243,18,20,0,127.98353909465021,,15.637860082304528,84.36213991769547,37,808,850,49,5.7035294117647055,17.346938775510203,5.764705882352941,37,0,7.702702702702703,TRUE,FALSE,11/5/1996,9882,27.06,finishing allrounder,127.98353909465021,527.6896500276101,5.764705882352941,1.0107260726072609,TRUE
5578,Sasidev Uthirasamy,Right-arm Leg-Break,R,Left-hand bat,L,29/04/93,0,34,651,517,40,32,0,125.91876208897486,,13.926499032882012,86.07350097,,,,,,,,41,0,5.380952380952381,FALSE,TRUE,4/29/1993,11899,32.58,finisher,125.91876208897486,734.2262443992826,,,FALSE,Sasidev Uthirasamy,Right-arm Leg-Break,R,Left-hand bat,L,29/04/93,0,29,536,452,31,25,0,118.58407079646018,,12.389380530973451,87.61061946902655,,,,,,,,33,0,5.294117647058823,FALSE,TRUE,4/29/1993,11534,31.58,finisher,118.58407079646018,638.5947647398439,,,FALSE,Sasidev Uthirasamy,Right-arm Leg-Break,R,Left-hand bat,L,29/04/93,0,23,447,386,25,20,0,115.80310880829016,,11.658031088082902,88.34196891,,,,,,,,26,0,5.2592592592592595,FALSE,TRUE,4/29/1993,11168,30.58,finisher,115.80310880829016,555.3721997204108,,,FALSE
5581,Ramadoss Alexandar,Slow left-arm orthodox,L,Left-hand bat,L,10/5/1995,0,2,5,7,0,0,0,71.42857142857143,,0,100,25,477,394,21,7.2639593908629445,18.761904761904763,5.329949239,25,0,10.64,FALSE,TRUE,5/10/1995,11158,30.55,finishing allrounder,71.42857142857143,101.01525445522108,5.329949239,0.7337526205450734,FALSE,Ramadoss Alexandar,Slow left-arm orthodox,L,Left-hand bat,L,10/5/1995,0,2,5,7,0,0,0,71.42857142857143,,0,100,24,456,381,21,7.181102362204724,18.142857142857142,5.511811023622047,24,0,10.583333333333334,FALSE,TRUE,5/10/1995,10793,29.55,finishing allrounder,71.42857142857143,101.01525445522108,5.511811023622047,0.7675438596491229,FALSE,Ramadoss Alexandar,Slow left-arm orthodox,L,Left-hand bat,L,10/5/1995,0,2,5,7,0,0,0,71.42857142857143,,0,100,20,376,327,18,6.899082569,18.166666666666668,5.504587155963303,20,0,10.55,FALSE,TRUE,5/10/1995,10427,28.55,finishing allrounder,71.42857142857143,101.01525445522108,5.504587155963303,0.7978723404255319,FALSE
5585,Karthik Sukumaran,,,Right-hand bat,R,5/3/1990,0,14,323,249,35,13,0,129.71887550200802,,19.27710843373494,80.72289156626506,,,,,,,,14,0.6428571428571429,1,FALSE,TRUE,3/5/1990,13050,35.73,opener,129.71887550200802,485.36358872609753,,,FALSE,Karthik Sukumaran,,,Right-hand bat,R,5/3/1990,0,14,323,249,35,13,0,129.71887550200802,,19.27710843373494,80.72289156626506,,,,,,,,14,0.6428571428571429,1,FALSE,TRUE,3/5/1990,12685,34.73,opener,129.71887550200802,485.36358872609753,,,FALSE,Karthik Sukumaran,,,Right-hand bat,R,5/3/1990,0,14,323,249,35,13,0,129.71887550200802,,19.27710843373494,80.72289156626506,,,,,,,,14,0.6428571428571429,1,FALSE,TRUE,3/5/1990,12319,33.73,opener,129.71887550200802,485.36358872609753,,,FALSE
5596,Shijit Chandran,Right-arm offbreak,R,Right-hand bat,R,11/11/1986,0,10,107,115,9,3,0,93.04347826086956,,10.434782608695652,89.56521739130436,,,,,,,,16,0,5.375,FALSE,TRUE,11/11/1986,14260,39.04,finisher,93.04347826086956,294.2293127287101,,,FALSE,Shijit Chandran,Right-arm offbreak,R,Right-hand bat,R,11/11/1986,0,10,107,115,9,3,0,93.04347826086956,,10.434782608695652,89.56521739130436,,,,,,,,16,0,5.375,FALSE,TRUE,11/11/1986,13895,38.04,finisher,93.04347826086956,294.2293127287101,,,FALSE,Shijit Chandran,Right-arm offbreak,R,Right-hand bat,R,11/11/1986,0,6,76,76,7,2,0,100,,11.842105263157896,88.15789474,,,,,,,,10,0,4.7,FALSE,TRUE,11/11/1986,13529,37.04,top/middle,100,244.9489742783178,,,FALSE
5598,P Francis Rokins,Right-arm medium-fast,R,Right-hand bat,R,,0,14,219,254,15,5,0,86.22047244094489,,7.874015748031496,92.12598425,,,,,,,,14,0,5.142857142857143,FALSE,TRUE,,,,finisher,86.22047244094489,322.6074675998005,,,FALSE,P Francis Rokins,Right-arm medium-fast,R,Right-hand bat,R,,0,14,219,254,15,5,0,86.22047244094489,,7.874015748031496,92.12598425,,,,,,,,14,0,5.142857142857143,FALSE,TRUE,,,,finisher,86.22047244094489,322.6074675998005,,,FALSE,P Francis Rokins,Right-arm medium-fast,R,Right-hand bat,R,,0,14,219,254,15,5,0,86.22047244094489,,7.874015748031496,92.12598425,,,,,,,,14,0,5.142857142857143,FALSE,TRUE,,,,finisher,86.22047244094489,322.6074675998005,,,FALSE
5599,Maan Bafna,Slow left-arm orthodox,L,Left-hand bat,L,,0,29,607,551,44,20,0,110.16333938294011,,11.61524500907441,88.38475499,5,101,67,1,9.044776119402986,67,1.492537313432836,31,0,5,FALSE,TRUE,,,,top/middle,110.16333938294011,593.2477382814235,1.492537313432836,0.16501650165016502,FALSE,Maan Bafna,Slow left-arm orthodox,L,Left-hand bat,L,,0,21,492,446,34,18,0,110.31390134529148,,11.659192825112108,88.34080717488789,5,101,67,1,9.044776119402986,67,1.492537313432836,22,0,4.818181818181818,FALSE,TRUE,,,,top/middle,110.31390134529148,505.52180312068907,1.492537313432836,0.16501650165016502,FALSE,Maan Bafna,Slow left-arm orthodox,L,Left-hand bat,L,,0,19,416,390,28,15,0,106.66666666666667,,11.025641025641026,88.97435897435896,5,101,67,1,9.044776119402986,67,1.492537313432836,19,0,4.368421052631579,FALSE,TRUE,,,,top/middle,106.66666666666667,464.9492206443386,1.492537313432836,0.16501650165016502,FALSE
5601,Andrew Subikshan,Right-arm medium-fast,R,Right-hand bat,R,5/1/1998,0,10,223,164,14,16,0,135.97560975609755,,18.29268292682927,81.70731707317074,5,80,72,4,6.666666666666667,18,5.555555555555555,11,0,5.454545454545454,FALSE,TRUE,1/5/1998,10187,27.89,finishing allrounder,135.97560975609755,429.99263305948085,5.555555555555555,0.8333333333333333,FALSE,Andrew Subikshan,Right-arm medium-fast,R,Right-hand bat,R,5/1/1998,0,10,223,164,14,16,0,135.97560975609755,,18.29268292682927,81.70731707317074,5,80,72,4,6.666666666666667,18,5.555555555555555,11,0,5.454545454545454,FALSE,TRUE,1/5/1998,9822,26.89,finishing allrounder,135.97560975609755,429.99263305948085,5.555555555555555,0.8333333333333333,FALSE,Andrew Subikshan,Right-arm medium-fast,R,Right-hand bat,R,5/1/1998,0,10,223,164,14,16,0,135.97560975609755,,18.29268292682927,81.70731707317074,5,80,72,4,6.666666666666667,18,5.555555555555555,11,0,5.454545454545454,FALSE,TRUE,1/5/1998,9456,25.89,finishing allrounder,135.97560975609755,429.99263305948085,5.555555555555555,0.8333333333333333,FALSE
5607,Sanjay M Srinath,Slow left-arm orthodox,L,Right-hand bat,R,,0,3,7,29,0,0,0,24.137931034482758,,0,100,4,82,67,2,7.343283582089552,33.5,2.985074626865672,4,0,6.5,FALSE,TRUE,,,,finishing allrounder,24.137931034482758,41.80812294131773,2.985074626865672,0.40650406504065045,FALSE,Sanjay M Srinath,Slow left-arm orthodox,L,Right-hand bat,R,,0,3,7,29,0,0,0,24.137931034482758,,0,100,4,82,67,2,7.343283582089552,33.5,2.985074626865672,4,0,6.5,FALSE,TRUE,,,,finishing allrounder,24.137931034482758,41.80812294131773,2.985074626865672,0.40650406504065045,FALSE,Sanjay M Srinath,Slow left-arm orthodox,L,Right-hand bat,R,,0,3,7,29,0,0,0,24.137931034482758,,0,100,4,82,67,2,7.343283582089552,33.5,2.985074626865672,4,0,6.5,FALSE,TRUE,,,,finishing allrounder,24.137931034482758,41.80812294131773,2.985074626865672,0.40650406504065045,FALSE
5608,Narayan Jagadeesan,Right-arm medium,R,Right-hand bat,R,23/12/95,0,63,1826,1421,164,68,0,128.50105559465166,,16.32653061,83.67346939,,,,,,,,63,0.609375,2.546875,TRUE,FALSE,12/23/1995,10931,29.93,top/middle,128.50105559465166,1019.9455089382004,,,TRUE,Narayan Jagadeesan,Right-arm medium,R,Right-hand bat,R,23/12/95,0,52,1495,1216,139,51,0,122.94407894736842,,15.625,84.375,,,,,,,,53,0.5370370370370371,2.2037037037037037,TRUE,FALSE,12/23/1995,10566,28.93,top/middle,122.94407894736842,886.5623613188592,,,TRUE,Narayan Jagadeesan,Right-arm medium,R,Right-hand bat,R,23/12/95,0,43,1200,1004,111,41,0,119.5219123505976,,15.139442231075698,84.86055776892431,,,,,,,,44,0.4666666666666667,2.2222222222222223,TRUE,FALSE,12/23/1995,10200,27.93,top/middle,119.5219123505976,783.7575925460558,,,TRUE
5611,Mukunth Karunakaran,Right-arm medium-fast,R,Right-hand bat,R,,0,4,19,40,2,0,0,47.5,,5,95,,,,,,,,4,0,2.25,FALSE,TRUE,,,,top/middle,47.5,95,,,FALSE,Mukunth Karunakaran,Right-arm medium-fast,R,Right-hand bat,R,,0,4,19,40,2,0,0,47.5,,5,95,,,,,,,,4,0,2.25,FALSE,TRUE,,,,top/middle,47.5,95,,,FALSE,Mukunth Karunakaran,Right-arm medium-fast,R,Right-hand bat,R,,0,4,19,40,2,0,0,47.5,,5,95,,,,,,,,4,0,2.25,FALSE,TRUE,,,,top/middle,47.5,95,,,FALSE
5615,Dinesh Sampathkumar,Right-arm Fast,R,Left-hand bat,L,,0,6,71,73,10,1,0,97.26027397260275,,15.068493150684931,84.93150684931507,,,,,,,,6,0,1,FALSE,TRUE,,,,opener,97.26027397260275,238.23804347617212,,,FALSE,Dinesh Sampathkumar,Right-arm Fast,R,Left-hand bat,L,,0,6,71,73,10,1,0,97.26027397260275,,15.068493150684931,84.93150684931507,,,,,,,,6,0,1,FALSE,TRUE,,,,opener,97.26027397260275,238.23804347617212,,,FALSE,Dinesh Sampathkumar,Right-arm Fast,R,Left-hand bat,L,,0,6,71,73,10,1,0,97.26027397260275,,15.068493150684931,84.93150684931507,,,,,,,,6,0,1,FALSE,TRUE,,,,opener,97.26027397260275,238.23804347617212,,,FALSE
5616,Yazh Arunmozhi,Right-arm offbreak,R,Right-hand bat,R,,0,1,1,4,0,0,0,25,,0,100,8,157,144,5,6.541666666666667,28.8,3.4722222222222223,8,0,11,FALSE,TRUE,,,,finishing allrounder,25,25,3.4722222222222223,0.5307855626326964,FALSE,Yazh Arunmozhi,Right-arm offbreak,R,Right-hand bat,R,,0,1,1,4,0,0,0,25,,0,100,5,95,100,5,5.7,20,5,5,0,10.6,FALSE,TRUE,,,,finishing allrounder,25,25,5,0.8771929824561403,FALSE,Yazh Arunmozhi,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,,1,18,24,1,4.5,24,4.166666666666667,1,0,10,FALSE,TRUE,,,,finishing allrounder,,,4.166666666666667,0.925925926,FALSE
56172,Aayush Raktade,Right-arm offbreak,R,Right-hand bat,R,1/1/2000,0,2,28,21,1,2,0,133.33333333333334,,14.285714285714286,85.71428571428572,2,22,12,1,11,12,8.333333333333334,2,0,6,FALSE,TRUE,1/1/2000,9461,25.9,finisher,133.33333333333334,188.5618083164127,8.333333333333334,0.7575757575757577,FALSE,Aayush Raktade,Right-arm offbreak,R,Right-hand bat,R,1/1/2000,0,2,28,21,1,2,0,133.33333333333334,,14.285714285714286,85.71428571428572,2,22,12,1,11,12,8.333333333333334,2,0,6,FALSE,TRUE,1/1/2000,9096,24.9,finisher,133.33333333333334,188.5618083164127,8.333333333333334,0.7575757575757577,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56174,Yogesh Dongare,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,11,210,131,12,16,0,160.3053435114504,,21.374045801526716,78.62595419847328,12,200,138,7,8.695652173913043,19.714285714285715,5.072463768115942,24,0,6.708333333333333,FALSE,TRUE,1/1/2000,9461,25.9,finishing allrounder,160.3053435114504,531.6726763165145,5.072463768115942,0.5833333333333334,FALSE,Yogesh Dongare,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,10,207,127,12,16,0,162.99212598425197,,22.04724409448819,77.95275590551181,10,147,100,5,8.82,20,5,13,0,6.384615384615385,FALSE,TRUE,1/1/2000,9096,24.9,finishing allrounder,162.99212598425197,515.4263587833501,5,0.5668934240362812,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56176,Atharva Dharmadhikari,Right-arm medium,R,Right-hand bat,R,17/03/02,0,4,68,62,11,0,0,109.6774193548387,,17.741935483870968,82.25806451612902,,,,,,,,4,0,1,FALSE,TRUE,3/17/2002,8655,23.7,opener,109.6774193548387,219.3548387096774,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56177,Hari Sawant,Slow left-arm orthodox,L,Right-hand bat,R,1/1/1940,0,4,39,44,4,1,0,88.63636363636364,,11.363636363636363,88.63636363636364,7,151,127,7,7.133858267716535,18.142857142857142,5.511811023622047,9,0,7.333333333333333,FALSE,TRUE,1/1/2040,-5149,-14.1,finishing allrounder,88.63636363636364,177.27272727272728,5.511811023622047,0.772626932,FALSE,Hari Sawant,Slow left-arm orthodox,L,Right-hand bat,R,1/1/1940,0,4,39,44,4,1,0,88.63636363636364,,11.363636363636363,88.63636363636364,7,151,127,7,7.133858267716535,18.142857142857142,5.511811023622047,9,0,7.333333333333333,FALSE,TRUE,1/1/2040,-5514,-15.1,finishing allrounder,88.63636363636364,177.27272727272728,5.511811023622047,0.772626932,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56180,Piyush Kamal,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,3,52,25,3,5,0,208,,32,68,5,109,100,4,6.54,25,4,6,0,11,FALSE,TRUE,1/1/2000,9461,25.9,finishing allrounder,208,360.26656797432645,4,0.6116207951070336,FALSE,Piyush Kamal,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,3,52,25,3,5,0,208,,32,68,5,109,100,4,6.54,25,4,6,0,11,FALSE,TRUE,1/1/2000,9096,24.9,finishing allrounder,208,360.26656797432645,4,0.6116207951070336,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56181,Yogesh Chavan,Right-arm offbreak,R,Right-hand bat,R,1/1/2000,0,9,147,104,12,9,0,141.34615384615384,,20.192307692307693,79.80769231,14,315,257,16,7.354085603,16.0625,6.225680934,18,0,8.222222222222221,FALSE,TRUE,1/1/2000,9461,25.9,finishing allrounder,141.34615384615384,424.03846153846155,6.225680934,0.8465608465608466,FALSE,Yogesh Chavan,Right-arm offbreak,R,Right-hand bat,R,1/1/2000,0,9,147,104,12,9,0,141.34615384615384,,20.192307692307693,79.80769231,13,304,250,16,7.296,15.625,6.4,17,0,7.764705882352941,FALSE,TRUE,1/1/2000,9096,24.9,finishing allrounder,141.34615384615384,424.03846153846155,6.4,0.8771929824561404,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56183,Vedant Patil,Right-arm medium,R,Left-hand bat,L,1/1/1940,0,3,7,20,1,0,0,35,,5,95,,,,,,,,4,0,7,FALSE,TRUE,1/1/2040,-5149,-14.1,finisher,35,60.62177826,,,FALSE,Vedant Patil,Right-arm medium,R,Left-hand bat,L,1/1/1940,0,3,7,20,1,0,0,35,,5,95,,,,,,,,4,0,7,FALSE,TRUE,1/1/2040,-5514,-15.1,finisher,35,60.62177826,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56184,Vaibhav Agam,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,1,1,3,0,0,0,33.333333333333336,,0,100,,,,,,,,1,0,6,FALSE,TRUE,1/1/2000,9461,25.9,finisher,33.333333333333336,33.333333333333336,,,FALSE,Vaibhav Agam,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,1,1,3,0,0,0,33.333333333333336,,0,100,,,,,,,,1,0,6,FALSE,TRUE,1/1/2000,9096,24.9,finisher,33.333333333333336,33.333333333333336,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56185,Tanay Sanghvi,Right-arm medium,R,Left-hand bat,L,1/1/2000,0,11,86,84,3,4,0,102.38095238095238,,8.333333333333334,91.66666666666666,23,589,465,52,7.6,8.942307692307692,11.182795698924732,25,0,8.92,FALSE,TRUE,1/1/2000,9461,25.9,finishing allrounder,102.38095238095238,339.55920472686233,11.182795698924732,1.4714204867006226,FALSE,Tanay Sanghvi,Right-arm medium,R,Left-hand bat,L,1/1/2000,0,5,42,44,1,1,0,95.45454545454545,,4.545454545454546,95.45454545454545,13,309,259,29,7.158301158301159,8.931034482758621,11.196911196911197,14,0,9.214285714285714,FALSE,TRUE,1/1/2000,9096,24.9,finishing allrounder,95.45454545454545,213.4428523977072,11.196911196911197,1.564185544768069,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56186,Nikhil Kadam,Left-arm Fast,L,Right-hand bat,R,1/1/2000,0,4,14,13,2,0,0,107.6923076923077,,15.384615384615385,84.61538461538461,21,608,445,29,8.197752808988763,15.344827586206897,6.516853933,22,0,10.454545454545455,FALSE,TRUE,1/1/2000,9461,25.9,finishing allrounder,107.6923076923077,215.3846153846154,6.516853933,0.7949561403508772,FALSE,Nikhil Kadam,Left-arm Fast,L,Right-hand bat,R,1/1/2000,0,1,0,1,0,0,0,0,,0,100,11,308,225,13,8.213333333333333,17.307692307692307,5.777777777777778,11,0,10.727272727272727,FALSE,TRUE,1/1/2000,9096,24.9,finishing allrounder,0,0,5.777777777777778,0.7034632034632035,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56187,Rohan Marwa,Right-arm medium,R,Left-hand bat,L,1/1/2000,0,6,48,58,3,1,0,82.75862068965517,,6.896551724137931,93.10344827586206,,,,,,,,6,0,4.666666666666667,FALSE,TRUE,1/1/2000,9461,25.9,top/middle,82.75862068965517,202.71639250619404,,,FALSE,Rohan Marwa,Right-arm medium,R,Left-hand bat,L,1/1/2000,0,6,48,58,3,1,0,82.75862068965517,,6.896551724137931,93.10344827586206,,,,,,,,6,0,4.666666666666667,FALSE,TRUE,1/1/2000,9096,24.9,top/middle,82.75862068965517,202.71639250619404,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,M Silambarasan,Slow left-arm orthodox,L,Left-hand bat,L,,0,8,29,38,1,1,0,76.31578947,,5.2631578947368425,94.73684210526316,36,797,741,40,6.4534412955465585,18.525,5.398110661268556,36,0,9.888888889,FALSE,TRUE,,,,finishing allrounder,76.31578947,215.8536489937882,5.398110661268556,0.8364700961940611,FALSE,M Silambarasan,Slow left-arm orthodox,L,Left-hand bat,L,,0,7,24,36,0,1,0,66.66666666666667,,2.7777777777777777,97.22222222222221,28,635,565,30,6.743362831858407,18.833333333333332,5.3097345132743365,29,0,9.793103448275861,FALSE,TRUE,,,,finishing allrounder,66.66666666666667,176.3834207376394,5.3097345132743365,0.7874015748031497,FALSE,M Silambarasan,Slow left-arm orthodox,L,Left-hand bat,L,,0,7,24,36,0,1,0,66.66666666666667,,2.7777777777777777,97.22222222222221,23,516,467,26,6.629550321199144,17.96153846153846,5.56745182,23,0,9.565217391304348,FALSE,TRUE,,,,finishing allrounder,66.66666666666667,176.3834207376394,5.56745182,0.8397932816537468,FALSE
56237,Manav Vashisht,Right-arm medium,R,Right-hand bat,R,9/10/2002,0,5,37,26,1,2,0,142.30769230769232,,11.538461538461538,88.46153846153845,14,362,274,17,7.927007299270073,16.11764705882353,6.204379562043796,14,0,8.5,FALSE,TRUE,10/9/2002,8449,23.13,finishing allrounder,142.30769230769232,318.2096737,6.204379562043796,0.7826887661141805,FALSE,Manav Vashisht,Right-arm medium,R,Right-hand bat,R,9/10/2002,0,4,35,22,1,2,0,159.0909090909091,,13.636363636363637,86.36363636363636,10,251,187,9,8.053475935828876,20.77777777777778,4.812834225,10,0,8.4,FALSE,TRUE,10/9/2002,8084,22.13,finishing allrounder,159.0909090909091,318.1818181818182,4.812834225,0.5976095617529881,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56238,Saurabh Singh,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,9,106,94,4,6,0,112.76595744680851,,10.638297872340425,89.36170212765957,1,9,6,0,9,,0,12,0,6.166666666666667,FALSE,TRUE,1/1/2000,9461,25.9,finisher,112.76595744680851,338.29787234042556,0,0,FALSE,Saurabh Singh,Right-arm medium,R,Right-hand bat,R,1/1/2000,0,8,103,88,4,6,0,117.04545454545455,,11.363636363636363,88.63636363636364,,,,,,,,10,0,6,FALSE,TRUE,1/1/2000,9096,24.9,finisher,117.04545454545455,331.0545384646109,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,Adithya Ganesh,,,Left-hand bat,L,9/10/1991,0,23,547,503,37,14,0,108.74751491053678,,10.139165009940358,89.86083499005964,,,,,,,,24,0.625,4.75,FALSE,TRUE,10/9/1991,12467,34.13,top/middle,108.74751491053678,521.5347600898723,,,FALSE,Adithya Ganesh,,,Left-hand bat,L,9/10/1991,0,23,547,503,37,14,0,108.74751491053678,,10.139165009940358,89.86083499005964,,,,,,,,24,0.625,4.75,FALSE,TRUE,10/9/1991,12102,33.13,top/middle,108.74751491053678,521.5347600898723,,,FALSE,Adithya Ganesh,,,Left-hand bat,L,9/10/1991,0,23,547,503,37,14,0,108.74751491053678,,10.139165009940358,89.86083499005964,,,,,,,,24,0.625,4.75,FALSE,TRUE,10/9/1991,11736,32.13,top/middle,108.74751491053678,521.5347600898723,,,FALSE
5627,Siddharth Sivasubramani,Right-arm offbreak,R,Right-hand bat,R,,0,8,104,101,8,7,0,102.97029702970298,,14.851485148514852,85.14851485148515,,,,,,,,8,0,1.75,FALSE,TRUE,,,,opener,102.97029702970298,291.2439812,,,FALSE,Siddharth Sivasubramani,Right-arm offbreak,R,Right-hand bat,R,,0,8,104,101,8,7,0,102.97029702970298,,14.851485148514852,85.14851485148515,,,,,,,,8,0,1.75,FALSE,TRUE,,,,opener,102.97029702970298,291.2439812,,,FALSE,Siddharth Sivasubramani,Right-arm offbreak,R,Right-hand bat,R,,0,8,104,101,8,7,0,102.97029702970298,,14.851485148514852,85.14851485148515,,,,,,,,8,0,1.75,FALSE,TRUE,,,,opener,102.97029702970298,291.2439812,,,FALSE
5630,Pradosh Paul,Right-arm offbreak,R,Left-hand bat,L,21/12/00,0,29,667,609,66,11,0,109.52380952380952,,12.64367816091954,87.35632183908046,1,0,4,1,0,4,25,34,0,3.657142857142857,FALSE,TRUE,12/21/2000,9106,24.93,top/middle,109.52380952380952,589.8037645909218,25,,FALSE,Pradosh Paul,Right-arm offbreak,R,Left-hand bat,L,21/12/00,0,21,502,451,54,7,0,111.30820399113082,,13.52549889135255,86.47450110864744,,,,,,,,24,0,3.32,FALSE,TRUE,12/21/2000,8741,23.93,top/middle,111.30820399113082,510.0782702589427,,,FALSE,Pradosh Paul,Right-arm offbreak,R,Left-hand bat,L,21/12/00,0,15,280,281,34,2,0,99.64412811,,12.811387900355871,87.18861209964413,,,,,,,,16,0,2.6470588235294117,FALSE,TRUE,12/21/2000,8375,22.93,top/middle,99.64412811,385.92004873241166,,,FALSE
56325,Vikas Singh,Slow left-arm orthodox,L,Left-hand bat,L,1/1/1940,0,2,3,9,0,0,0,33.333333333333336,,0,100,16,343,349,20,5.896848137535817,17.45,5.730659025787966,16,0,10.375,FALSE,TRUE,1/1/2040,-5149,-14.1,finishing allrounder,33.333333333333336,47.14045207910318,5.730659025787966,0.9718172983479105,FALSE,Vikas Singh,Slow left-arm orthodox,L,Left-hand bat,L,1/1/1940,0,1,1,1,0,0,0,100,,0,100,8,173,181,9,5.734806629834254,20.11111111111111,4.972375690607735,8,0,10,FALSE,TRUE,1/1/2040,-5514,-15.1,finishing allrounder,100,100,4.972375690607735,0.8670520231213873,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
