player_id,career_matches_played,career_batting_runs,career_batting_innings,career_bat_sr,career_bat_avg,career_bowling_wickets,career_bowling_innings,career_bow_econ,career_bow_sr,m12_matches_played,m12_batting_runs,m12_batting_innings,m12_bat_sr,m24_matches_played,m24_batting_runs,m24_batting_innings,m24_bat_sr
46992,16,74,11,105.71428571428571,,11,14,8.37037037,22.09090909090909,5,21,3,116.66666666666667,,,,
46996,5,42,4,144.82758620689654,,,,,,,,,,,,,
47,91,3297,91,133.64410214835834,,0,1,6,,76,2640,76,131.93403298350825,59,1870,59,125.75655682582381
470,17,9,3,69.23076923076923,,19,16,6.365079365079365,19.894736842105264,17,9,3,69.23076923076923,11,3,1,33.333333333333336
4701,6,7,3,87.5,,9,5,6.786885245901639,13.555555555555555,5,2,2,50,5,2,2,50
47017,10,14,2,93.33333333333333,,13,10,7.769230769230769,18,9,14,2,93.33333333333333,,,,
4703,86,1948,80,133.15105946684895,,0,1,6,,72,1679,67,133.78486055776892,56,1147,51,128.87640449438203
4704,19,117,10,137.64705882352942,,28,18,7.203125,13.714285714285714,19,117,10,137.64705882352942,11,88,6,149.15254237288136
47050,10,28,3,147.3684210526316,,15,13,8.213793103448277,19.333333333333332,10,5,1,125,,,,
4707,15,167,12,113.60544217687075,,,,,,2,19,1,67.85714285714286,2,19,1,67.85714285714286
4708,116,2638,101,152.13379469434832,,11,12,7.610738255033557,13.545454545454545,85,1980,76,150.7996953541508,43,1283,42,152.9201430274136
4709,22,89,12,130.88235294117646,,19,23,6.301255230125523,25.157894736842106,12,54,7,150,9,52,6,162.5
4710,1,1,1,50,,0,1,6.620689655172414,,1,1,1,50,1,1,1,50
4711,12,242,12,130.10752688172042,,,,,,5,154,5,137.5,5,154,5,137.5
4712,9,221,8,179.6747967479675,,0,2,7.333333333333333,,9,221,8,179.6747967479675,9,221,8,179.6747967479675
4714,1,23,1,127.77777777777777,,,,,,1,23,1,127.77777777777777,1,23,1,127.77777777777777
4715,2,30,2,90.90909091,,,,,,2,30,2,90.90909091,2,30,2,90.90909091
4716,18,22,4,122.22222222222223,,20,18,6.684782608695652,18.4,18,22,4,122.22222222222223,13,22,3,129.41176470588235
4722,92,577,55,144.25,,108,92,7.222683264,20.083333333333332,71,474,42,146.2962962962963,59,372,34,149.3975903614458
47259,4,47,4,97.91666666666667,,,,,,,,,,,,,
47314,3,12,3,63.15789474,,,,,,1,0,1,0,,,,
47335,7,9,3,90,,7,7,5.917808219178082,20.857142857142858,,,,,,,,
47336,13,443,14,134.65045592705167,,,,,,7,219,7,131.1377245508982,,,,
47337,11,15,5,78.94736842105263,,21,12,8.079681274900398,11.952380952380953,,,,,,,,
47339,12,8,4,57.142857142857146,,12,12,8.115942028985508,17.25,2,,,,,,,
47340,7,2,3,66.66666666666667,,3,7,7.849624060150376,44.333333333333336,7,2,3,66.66666666666667,7,2,3,66.66666666666667
4736,49,1059,46,149.57627118644066,,,,,,26,576,25,144.72361809045225,14,377,14,155.1440329218107
47364,11,53,7,91.37931034482759,,7,10,6.84,21.428571428571427,5,3,2,50,,,,
47368,16,261,14,160.12269938650306,,6,11,9.238095238095237,21,9,115,8,159.72222222222223,3,18,2,90
47369,3,8,2,57.142857142857146,,,,,,,,,,,,,
47370,28,706,27,173.46437346437347,,,,,,6,277,7,183.4437086092715,,,,
47380,6,16,4,64,,5,6,10.584905660377359,21.2,2,,,,,,,
47430,6,66,5,117.85714285714286,,,,,,1,2,1,66.66666666666667,,,,
4744,4,103,4,183.92857142857142,,,,,,4,103,4,183.92857142857142,4,103,4,183.92857142857142
4745,2,6,1,75,,,,,,,,,,,,,
4746,21,382,17,116.10942249240122,,23,20,5.970149253731344,17.47826086956522,21,382,17,116.10942249240122,10,145,10,101.3986013986014
4747,36,1214,35,154.8469387755102,,,,,,24,946,24,161.7094017094017,12,485,12,183.71212121212122
47479,5,44,2,258.8235294117647,,,,,,,,,,,,,
47483,1,15,1,88.23529411764706,,,,,,,,,,,,,
4751,8,3,2,60,,8,7,6.852071006,21.125,,,,,,,,
47511,17,314,16,108.27586206896552,,4,12,7.232432432432432,46.25,,,,,,,,
47514,5,42,4,105,,,,,,1,,,,1,,,
47521,2,0,1,0,,0,2,9,,2,0,1,0,2,0,1,0
47526,2,0,1,0,,0,1,10.285714285714286,,2,0,1,0,2,0,1,0
47527,5,57,5,67.05882352941177,,,,,,2,11,2,27.5,2,11,2,27.5
47528,1,0,1,0,,,,,,1,0,1,0,1,0,1,0
4753,14,482,14,135.3932584269663,,6,4,8.842105263157896,9.5,3,36,3,81.81818181818181,3,36,3,81.81818181818181
47531,2,12,2,92.30769231,,,,,,,,,,,,,
4755,108,2624,97,138.5427666314678,,29,40,8.200308166409862,22.379310344827587,71,1930,66,139.4508670520231,53,1397,48,135.76287657920312
4757,8,177,8,122.91666666666667,,,,,,8,177,8,122.91666666666667,2,65,2,118.18181818181819
4758,23,507,21,122.16867469879519,,15,12,5.444839857651245,18.733333333333334,23,507,21,122.16867469879519,7,194,6,133.79310344827587
4759,14,97,7,161.66666666666666,,7,7,8.242990654205608,15.285714285714286,9,97,7,161.66666666666666,9,97,7,161.66666666666666
4760,32,796,32,129.01134521880064,,,,,,22,618,22,133.18965517241378,10,334,10,127.96934865900383
4767,1,1,1,25,,,,,,,,,,,,,
47694,3,0,2,0,,3,3,10.6,20,3,0,2,0,,,,
47703,16,311,15,150.97087378640776,,16,10,5.925925925925926,10.125,9,179,9,152.991453,4,79,4,123.4375
47704,2,37,1,115.625,,,,,,2,37,1,115.625,2,37,1,115.625
47705,1,23,1,79.31034483,,,,,,1,23,1,79.31034483,1,23,1,79.31034483
47710,5,6,3,42.857142857142854,,2,3,8.85,20,4,6,3,42.857142857142854,4,6,3,42.857142857142854
47711,8,37,4,127.58620689655173,,5,8,7.015384615384615,26,1,,,,1,,,
47721,9,309,10,140.45454545454547,,,,,,4,123,4,141.3793103448276,3,113,3,166.1764705882353
47724,12,51,8,121.42857142857143,,14,11,8.926829268292684,14.642857142857142,1,5,1,50,,,,
4773,68,1015,56,123.17961165048544,,,,,,34,388,23,124.35897435897436,18,180,12,117.6470588235294
47730,3,31,3,88.57142857142857,,,,,,3,31,3,88.57142857142857,3,31,3,88.57142857142857
47731,6,101,5,146.3768115942029,,0,2,2.5714285714285716,,3,83,3,162.7450980392157,3,83,3,162.7450980392157
47732,1,20,1,74.07407407407408,,0,1,15,,1,20,1,74.07407407407408,1,20,1,74.07407407407408
47733,2,4,2,50,,,,,,2,4,2,50,2,4,2,50
47734,8,234,8,113.59223300970874,,,,,,1,22,1,64.70588235294117,1,22,1,64.70588235294117
47735,8,101,7,85.59322033898304,,11,7,7.764705882352941,12.363636363636363,1,0,1,0,1,0,1,0
47736,10,1,2,25,,9,11,5.403141361256544,21.22222222222222,3,,,,3,,,
47738,2,0,1,0,,1,2,11.538461538461538,13,2,0,1,0,2,0,1,0
47739,19,147,14,87.5,,2,7,9.966942149,60.5,13,94,9,83.92857142857143,3,17,3,77.27272727272727
4774,21,38,10,97.43589743589743,,19,20,8.52367688,18.894736842105264,18,21,8,87.5,18,21,8,87.5
47760,19,191,14,115.06024096385542,,30,16,8.318644068,9.833333333333334,9,86,6,97.72727272727273,2,1,1,25
47763,3,83,6,102.46913580246914,,,,,,3,54,3,85.71428571428571,3,54,3,85.71428571428571
47768,5,2,3,15.384615384615385,,4,6,9.346153846153847,26,3,1,1,16.666666666666668,2,1,1,16.666666666666668
47770,2,30,2,85.71428571428571,,,,,,2,30,2,85.71428571428571,1,14,1,87.5
47771,7,69,4,132.69230769230768,,2,6,7.108695652173913,46,3,,,,3,,,
47773,7,174,7,121.67832167832168,,2,4,8.181818181818182,16.5,4,111,4,118.08510638297872,3,76,3,118.75
47774,10,1,3,25,,12,10,7.59375,16,2,1,2,33.333333333333336,2,1,2,33.333333333333336
47775,3,13,2,162.5,,5,3,5.766233766233766,15.4,3,13,2,162.5,,,,
47777,3,15,3,83.33333333333333,,,,,,3,15,3,83.33333333333333,3,15,3,83.33333333333333
47778,14,235,12,94.75806451612904,,,,,,3,20,3,58.82352941,3,20,3,58.82352941
47779,3,18,3,69.23076923076923,,,,,,3,18,3,69.23076923076923,3,18,3,69.23076923076923
47780,10,62,7,76.54320987654322,,5,6,5.478260869565218,18.4,,,,,,,,
47783,10,1,1,50,,11,10,8.459016393442623,16.636363636363637,8,1,1,50,3,,,
47787,1,9,1,100,,,,,,1,9,1,100,1,9,1,100
4779,8,70,7,95.89041095890411,,3,7,8.547945205479452,24.333333333333332,7,61,6,100,3,15,2,83.33333333333333
47793,8,273,8,114.22594142259415,,9,8,4.404255319148936,20.88888888888889,,,,,,,,
47795,11,220,11,110.55276381909547,,,,,,4,74,4,115.625,,,,
47796,6,59,5,113.46153846153847,,2,4,8.181818181818182,33,1,5,1,71.42857142857143,,,,
478,24,212,21,93.39207048,,,,,,24,212,21,93.39207048,24,212,21,93.39207048
4780,38,863,38,116.15074024226111,,1,9,8.869565217391305,92,15,261,15,113.97379912663756,4,66,4,124.52830188679245
47801,6,8,4,40,,,,,,6,8,4,40,,,,
47804,8,15,2,166.66666666666666,,4,4,6.142857142857143,10.5,8,15,2,166.66666666666666,,,,
47805,3,3,2,42.857142857142854,,1,1,7,6,3,3,2,42.857142857142854,,,,
47815,1,3,1,100,,,,,,1,3,1,100,,,,
47818,13,25,6,75.75757575757575,,2,7,5.389830508474576,29.5,8,18,3,85.71428571428571,,,,
47820,4,3,1,42.857142857142854,,0,1,7.384615384615385,,4,3,1,42.857142857142854,,,,
4783,43,902,43,126.68539325842697,,,,,,31,513,31,120.70588235294117,19,289,19,126.20087336244542
4784,2,40,2,142.85714285714286,,,,,,,,,,,,,
47848,4,80,4,114.28571428571429,,,,,,,,,,,,,
47860,10,24,3,126.3157894736842,,10,9,6.894409937888199,16.1,,,,,,,,
47863,8,328,8,135.53719008264463,,1,1,5,12,,,,,,,,
47864,1,10,1,125,,,,,,,,,,,,,
47872,20,424,18,141.80602006688963,,2,3,5.769230769230769,13,7,73,7,115.87301587301587,,,,
47873,8,190,8,130.13698630136986,,5,4,6.72,15,3,26,3,92.85714285714286,,,,
47886,3,0,1,0,,1,2,9.636363636363637,33,,,,,,,,
47890,4,7,3,31.818181818181817,,,,,,,,,,,,,
479,58,117,21,93.6,,67,54,7.607321131447588,17.940298507462686,45,73,16,91.25,33,64,12,98.46153846153847
4790,2,3,1,75,,1,2,11.764705882352942,51,2,3,1,75,,,,
47909,1,0,1,0,,,,,,,,,,,,,
47918,1,3,1,37.5,,,,,,,,,,,,,
47919,4,9,2,112.5,,0,2,4.7368421052631575,,,,,,,,,
47922,6,9,2,90,,8,5,10.272727272727273,8.25,,,,,,,,
47923,9,35,6,116.66666666666667,,0,1,15.428571428571429,,,,,,,,,
47924,8,136,8,130.76923076923077,,,,,,,,,,,,,
47929,12,95,6,150.79365079365078,,,,,,,,,,,,,
4793,4,78,3,109.85915492957747,,,,,,4,78,3,109.85915492957747,,,,
47933,3,59,3,137.2093023255814,,1,1,4.666666666666667,9,,,,,,,,
47947,7,31,3,147.61904761904762,,,,,,,,,,,,,
47961,2,25,2,83.33333333333333,,,,,,,,,,,,,
47974,2,11,2,57.89473684210526,,1,2,7.384615384615385,39,2,11,2,57.89473684210526,,,,
47977,13,100,13,75.75757575757575,,,,,,10,85,10,75.22123893805309,,,,
47980,5,59,5,85.50724638,,,,,,5,59,5,85.50724638,,,,
47983,2,11,2,68.75,,,,,,2,11,2,68.75,,,,
47986,8,43,7,74.13793103448276,,6,6,7.045454545454546,22,,,,,,,,
47988,2,25,1,100,,,,,,,,,,,,,
47990,2,25,2,86.20689655172414,,,,,,2,25,2,86.20689655172414,,,,
47991,1,5,1,71.42857142857143,,,,,,,,,,,,,
47992,1,0,1,0,,0,1,16,,1,0,1,0,,,,
48019,1,3,1,50,,,,,,,,,,,,,
4805,2,42,2,123.52941176470588,,0,2,6.909090909090909,,2,42,2,123.52941176470588,2,42,2,123.52941176470588
4806,23,262,21,121.29629629629629,,,,,,16,193,15,118.40490797546012,6,72,6,135.8490566037736
4809,6,85,6,89.47368421052632,,,,,,6,85,6,89.47368421052632,6,85,6,89.47368421052632
4812,6,146,6,107.3529411764706,,4,5,6.141176470588236,21.25,6,146,6,107.3529411764706,,,,
48142,16,311,15,121.01167315175097,,3,6,8.415584415584416,25.666666666666668,16,311,15,121.01167315175097,7,163,7,112.41379310344827
4816,63,6,6,28.571428571428573,,73,63,8.160493827160494,19.972602739726028,49,5,5,26.31578947368421,34,5,5,26.31578947368421
4817,51,1756,48,142.30145867098867,,14,10,8.076923076923077,11.142857142857142,49,1720,46,142.1487603305785,35,1234,32,146.9047619047619
4818,5,138,5,135.2941176470588,,,,,,3,70,3,162.7906976744186,3,70,3,162.7906976744186
4819,20,232,17,138.92215568862275,,14,18,8.489913544668587,24.785714285714285,9,82,9,132.25806451612902,3,34,2,100
4820,17,679,18,136.61971830985917,,,,,,11,315,11,137.55458515283843,4,68,4,95.77464788732394
4821,48,807,43,137.94871794871796,,3,12,7.705882352941177,34,42,689,38,141.47843942505133,32,564,28,136.56174334140437
4823,57,687,40,125.82417582417582,,36,53,7.814117647058824,23.61111111111111,46,461,31,116.12090680100755,37,435,28,115.38461538461539
4824,39,49,8,89.09090909,,54,39,7.978494623655914,15.5,16,18,3,62.06896551724138,4,2,1,50
4826,6,4,3,50,,4,6,9.049180327868852,30.5,6,4,3,50,6,4,3,50
48278,4,0,2,0,,5,4,6.814814814814815,16.2,,,,,,,,
48281,13,208,10,136.8421052631579,,,,,,2,18,1,72,2,18,1,72
4830,1,4,2,30.76923076923077,,,,,,,,,,,,,
48306,1,2,1,50,,0,1,10,,1,2,1,50,1,2,1,50
48307,1,2,1,100,,0,1,3.4285714285714284,,1,2,1,100,1,2,1,100
4837,46,52,10,85.24590163934427,,69,46,7.807580174927113,14.91304347826087,43,47,7,90.38461538461539,30,35,6,87.5
4838,3,19,2,76,,1,3,8.5,36,3,19,2,76,3,19,2,76
4840,25,177,20,121.23287671232876,,28,24,9.304347826086957,14.785714285714286,25,177,20,121.23287671232876,25,177,20,121.23287671232876
4842,5,55,3,148.64864864864865,,6,4,7.875,10.666666666666666,2,7,1,116.66666666666667,,,,
4847,33,889,33,157.6241134751773,,,,,,28,745,28,150.8097165991903,17,378,17,142.10526315789474
48498,9,77,6,175,,19,9,7.536231884057971,10.894736842105264,,,,,,,,
48499,4,17,2,106.25,,,,,,,,,,,,,
48504,14,430,14,176.2295081967213,,3,3,10.036363636363637,18.333333333333332,,,,,,,,
48505,4,21,3,75,,,,,,,,,,,,,
48510,3,7,2,233.33333333333334,,1,1,5.142857142857143,7,,,,,,,,
48520,4,56,4,107.6923076923077,,,,,,,,,,,,,
48522,7,88,5,131.34328358208955,,,,,,,,,,,,,
4853,44,939,43,136.8804664723032,,8,11,6.873786408,12.875,41,902,40,137.92048929663608,28,627,27,145.4756380510441
4854,46,779,42,133.3904109589041,,12,16,6.514285714285714,20.416666666666668,27,413,25,140,15,122,13,112.96296296296296
48545,5,127,5,162.82051282051282,,,,,,,,,,,,,
48546,12,5,4,55.55555555555556,,11,12,8.359832635983263,21.727272727272727,,,,,,,,
48548,7,1,1,25,,7,7,8.661971830985916,20.285714285714285,5,,,,,,,
48552,17,78,13,120,,20,17,6.985590778097983,17.35,7,38,7,100,,,,
48554,5,34,4,106.25,,,,,,5,34,4,106.25,,,,
48555,14,193,12,101.04712041884817,,,,,,7,62,5,93.93939393939394,,,,
48556,6,142,6,149.47368421052633,,,,,,,,,,,,,
4856,18,21,7,72.41379310344827,,18,16,8.628571428571428,17.5,13,14,5,60.869565217391305,2,,,
48563,6,98,6,85.96491228070175,,,,,,4,66,4,84.61538461538461,,,,
48564,13,98,8,108.88888888888889,,,,,,5,10,3,50,,,,
48566,2,1,1,50,,1,2,7.894736842105263,38,1,1,1,50,,,,
48569,6,119,6,115.53398058252426,,0,2,7.75,,,,,,,,,
48572,1,4,1,133.33333333333334,,0,1,15,,,,,,,,,
48575,18,383,17,155.06072874493927,,,,,,9,181,8,142.51968503937007,,,,
48616,5,16,2,106.66666666666667,,6,5,6.578947368421052,19,,,,,,,,
487,10,50,9,111.11111111111111,,6,10,7.92,33.333333333333336,10,50,9,111.11111111111111,10,50,9,111.11111111111111
4874,10,8,6,61.53846153846154,,14,10,7.380753138075314,17.071428571428573,6,2,4,28.571428571428573,,,,
48741,5,47,5,127.02702702702703,,,,,,5,47,5,127.02702702702703,,,,
48766,19,48,8,75,,16,7,5.403973509933775,9.4375,17,44,7,80,,,,
48767,11,2,1,100,,13,9,4.899082569,16.76923076923077,10,2,1,100,,,,
48768,5,25,2,80.64516129032258,,,,,,5,25,2,80.64516129032258,,,,
48769,5,8,2,42.10526315789474,,1,1,7,12,5,8,2,42.10526315789474,,,,
48771,19,83,13,90.21739130434783,,20,15,6.367346939,14.7,15,47,9,87.03703703703704,,,,
48780,5,68,5,74.72527472527473,,,,,,5,68,5,74.72527472527473,,,,
48783,2,5,2,26.31578947368421,,,,,,2,5,2,26.31578947368421,,,,
48794,8,161,8,84.73684210526316,,8,7,4.930693069306931,12.625,8,161,8,84.73684210526316,,,,
48795,7,16,3,45.714285714285715,,13,7,5.48,11.538461538461538,7,16,3,45.714285714285715,,,,
48796,13,2,6,12.5,,19,13,5.365187713,15.421052631578947,8,2,4,14.285714285714286,,,,
48797,9,35,6,68.62745098039215,,3,4,4.935483870967742,20.666666666666668,8,34,5,69.38775510204081,,,,
48799,10,170,10,82.52427184466019,,0,1,16,,10,170,10,82.52427184466019,,,,
48801,4,8,2,88.88888888888889,,5,4,4.363636363636363,15.4,,,,,,,,
48803,4,36,3,70.58823529411765,,1,2,9.142857142857142,42,,,,,,,,
48804,3,30,3,69.76744186046511,,,,,,,,,,,,,
48805,15,4,2,23.529411764705884,,6,9,5.25,21.333333333333332,11,,,,,,,
48810,3,56,3,78.87323943661971,,3,3,6.196721311,20.333333333333332,3,56,3,78.87323943661971,,,,
48811,5,13,5,30.952380952380953,,,,,,4,10,4,28.571428571428573,,,,
48813,1,10,1,40,,,,,,1,10,1,40,,,,
48815,10,14,4,73.68421053,,6,7,6.3076923076923075,19.5,9,14,4,73.68421053,,,,
48816,13,27,3,90,,5,11,6.34375,38.4,13,27,3,90,,,,
48819,10,87,9,82.85714285714286,,4,1,13,6,7,73,7,82.95454545454545,,,,
48820,8,13,4,44.827586206896555,,9,6,5.2105263157894735,16.88888888888889,8,13,4,44.827586206896555,,,,
48823,6,122,6,119.6078431372549,,8,6,5.639097744360902,16.625,,,,,,,,
48827,2,0,2,0,,,,,,2,0,2,0,,,,
48828,5,18,5,36.734693877551024,,,,,,3,11,3,28.205128205128204,,,,
48829,8,45,7,52.325581395348834,,,,,,8,45,7,52.325581395348834,,,,
48830,7,45,6,56.25,,,,,,7,45,6,56.25,,,,
48856,7,9,3,60,,1,2,7,18,7,9,3,60,,,,
48892,21,757,20,137.13768115942028,,1,9,9.758241758241759,91,10,262,10,128.4313725490196,,,,
48936,13,163,9,99.39024390243902,,26,12,7.277108434,9.576923076923077,13,163,9,99.39024390243902,,,,
48941,2,2,2,40,,,,,,2,2,2,40,,,,
48944,9,132,9,96.35036496350365,,,,,,6,77,6,98.71794871794872,,,,
48946,0,25,2,62.5,,3,2,5.419354838709677,10.333333333333334,0,20,1,60.60606060606061,,,,
48947,6,31,3,106.89655172413794,,1,4,7.833333333333333,36,6,31,3,106.89655172413794,,,,
48948,12,620,12,138.70246085011186,,,,,,,,,,,,,
4895,46,745,45,115.14683153013911,,7,11,7.733333333333333,19.285714285714285,34,585,33,113.15280464216634,24,461,24,111.08433734939759
48950,13,6,2,85.71428571428571,,19,12,8.8,13.421052631578947,8,2,1,66.66666666666667,,,,
48953,6,318,6,157.4257425742574,,,,,,,,,,,,,
48954,2,5,2,26.31578947368421,,0,1,11,,2,5,2,26.31578947368421,,,,
