player_id,player_name,career_is_capped,cap_prob_gb,cap_prob_gb_age,career_role_guess,career_batting_runs,career_bat_avg,career_bat_sr,career_bowling_wickets,career_bow_econ,career_matches_played,career_age_years,venue_fit_score,runs_slope,wk_slope
42878,Akhilesh Pramod Gawale,False,2.6427746442819907e-06,2.6427746442819907e-06,finisher,76.0,,92.6829268292683,0.0,9.0,13.0,,,,
42879,Kiran Chormale,False,3.1653778118358613e-06,3.1653778118358613e-06,top/middle,382.0,,138.9090909090909,3.0,9.540983606557377,22.0,20.05,138.9090909090909,14.99999999999999,0.4999999999999999
4288,Navdeep Saini,True,0.9999999384827825,0.849999947710365,finishing allrounder,37.0,,88.0952380952381,23.0,8.476345840130506,32.0,33.01,3.074070083289353,3.0,1.6000000000000003
42880,Krish Shahapurkar,False,0.0010956665768748403,0.0010956665768748403,top/middle,161.0,,100.625,,,14.0,20.41,64.70588235294117,,
42881,Vijay Pawale,False,0.0009022544173933982,0.0009022544173933982,finishing allrounder,5.0,,166.66666666666666,26.0,8.442148760330578,26.0,30.9,166.66666666666666,-4.999999999999998,-1.9999999999999991
42882,Rohit Patil,False,1.1341103608731338e-05,1.1341103608731338e-05,finisher,239.0,,156.20915032679738,,,17.0,25.9,102.27272727272727,148.99999999999994,
42884,Dhiraj Phatangare,False,6.95120288467951e-06,6.95120288467951e-06,opener,790.0,,135.97246127366608,2.0,13.92,36.0,25.9,130.89770354906054,15.499999999999982,
42885,Preetam Patil,False,2.0990106996563668e-06,2.0990106996563668e-06,top/middle,335.0,,158.76777251184834,,,20.0,25.9,158.76777251184834,-62.99999999999999,
42886,Kunal Thorat,False,5.279949252172651e-07,5.279949252172651e-07,finishing allrounder,4.0,,57.142857142857146,36.0,6.501098901098901,24.0,25.9,,,-4.499999999999999
42891,Sahil Churi,False,6.488608862581536e-07,6.488608862581536e-07,finishing allrounder,180.0,,178.21782178217822,14.0,9.129186602870814,23.0,25.9,218.6046511627907,6.499999999999992,0.49999999999999895
42893,Samarth Kadam,False,1.5721187036056047e-05,1.5721187036056047e-05,finishing allrounder,6.0,,150.0,2.0,11.30232558139535,3.0,25.9,,,
42894,Rushikesh Sonavne,False,4.312677409058578e-05,4.312677409058578e-05,top/middle,492.0,,130.15873015873015,,,24.0,25.9,119.52380952380952,116.49999999999997,
42897,Mehul Patel,False,1.1459812844422674e-05,1.1459812844422674e-05,top/middle,583.0,,149.48717948717947,1.0,8.526315789473685,32.0,,141.1504424778761,-6.500000000000032,
42898,Prathamesh Gawade,False,0.003178237040739154,0.003178237040739154,finishing allrounder,2.0,,40.0,9.0,8.23943661971831,8.0,25.9,40.0,0.0,-2.499999999999999
42899,Omkar Rajput,False,0.007631376148973168,0.007631376148973168,finishing allrounder,7.0,,53.84615384615385,2.0,7.959183673469388,5.0,25.9,53.84615384615385,,0.0
4290,Kuldeep Hooda,False,0.01652667543528822,0.011568672804701753,finisher,9.0,,128.57142857142858,0.0,11.666666666666666,1.0,36.03,128.57142857142858,,
42901,Yash Borkar,False,0.0019036339286302687,0.0019036339286302687,finishing allrounder,0.0,,0.0,1.0,8.538461538461538,3.0,25.9,,,-0.9999999999999998
42902,Pranay Singh,False,0.00013612161663532218,0.00013612161663532218,finishing allrounder,41.0,,107.89473684210526,28.0,7.620578778135048,27.0,25.9,2.707766177818801,24.999999999999993,2.499999999999999
42905,Sanket Pharate,False,0.009481567184858881,0.009481567184858881,finishing allrounder,4.0,,66.66666666666667,0.0,11.636363636363637,2.0,25.9,66.66666666666667,,
42906,Pravin Deshety,False,0.002816701046904212,0.002816701046904212,opener,92.0,,109.52380952380952,,,3.0,25.9,109.52380952380952,,
42907,Yaasar Shaikh,False,0.00011766032210019086,0.00011766032210019086,top/middle,15.0,,78.94736842105263,,,2.0,25.9,78.94736842105263,,
42909,Rahul,False,0.004499957184003262,0.004499957184003262,opener,21.0,,175.0,,,2.0,25.47,0.9495644788529326,,
4291,Himanshu Rana,True,0.9990170614512215,0.9990170614512215,top/middle,173.0,,106.13496932515338,,,10.0,27.15,5.438619986902921,13.999999999999998,
4293,CJ Gandhi,False,0.07057938987520562,0.049405572912643934,finisher,159.0,,140.7079646017699,,,8.0,35.44,3.6652513325854064,-62.99999999999998,
4295,Kushang Patel,False,0.0060187808624666056,0.005115963733096615,finishing allrounder,33.0,,106.45161290322581,29.0,7.075060532687651,17.0,34.2,2.1609037485560503,-32.99999999999999,5.9999999999999964
43092,Akshay Kalokhe,False,0.0014936344016172197,0.0014936344016172197,finishing allrounder,13.0,,162.5,2.0,8.8,2.0,25.9,162.5,,
4320,Krishna Das,True,0.9693262659205377,0.6785283861443764,finishing allrounder,14.0,,56.0,6.0,8.108108108108109,7.0,35.12,41.666666666666664,,
4321,Arup Das,True,0.9997571385337201,0.849793567753662,finishing allrounder,22.0,,122.22222222222223,20.0,6.2,13.0,34.34,,,2.0000000000000004
4322,Dhiraj Goswami,False,0.00035026561424669755,0.0002451859299726883,finishing allrounder,114.0,,106.54205607476635,4.0,5.9491525423728815,15.0,40.57,4.618704515456301,-19.49999999999999,0.9999999999999997
4323,Swarupam Purkayastha,True,0.9999541738830292,0.6999679217181204,batting allrounder,481.0,,122.70408163265306,13.0,5.575221238938053,19.0,36.2,18.16128912500413,32.0,0.9999999999999998
4324,Kunal Saikia,False,1.0925565851742498e-05,7.647896096219749e-06,finisher,55.0,,114.58333333333333,,,5.0,37.44,114.58333333333333,,
4325,Ashwin Hebbar,False,0.007276438872031385,0.007276438872031385,opener,1164.0,,145.3183520599251,0.0,13.161290322580646,31.0,30.03,4.163762526723528,96.29999999999998,
4326,B Ayyappa,False,0.03565342614438014,0.030305412222723118,finishing allrounder,66.0,,244.44444444444446,19.0,8.501362397820163,16.0,33.08,1.0368418398848982,15.857142857142858,1.7857142857142856
43267,Bhanu Pratap Singh,True,0.9996777828062059,0.9996777828062059,batting allrounder,298.0,,126.80851063829788,8.0,7.074626865671642,17.0,27.96,22.01287810184836,4.999999999999997,-1.570092458683775e-16
43268,Sagar Rawat,True,0.9971953262672477,0.9971953262672477,top/middle,305.0,,136.16071428571428,,,16.0,30.83,7.431901114444562,-40.999999999999986,
